0.0,0,1517122677.7196162,17,1517122677764523695,17,1517122677684181425,17,1517122677684190441,17,1517122677684181425,178,1517122677715171998,26,1517122677699640315
0.10085797309875488,1,1517122677.8204741,18,1517122677860426061,18,1517122677784473875,18,1517122677784482339,18,1517122677784473875,189,1517122677825146061,28,1517122677832746386
0.20174384117126465,2,1517122677.92136,19,1517122677972732871,19,1517122677880432361,19,1517122677880440457,19,1517122677880432361,199,1517122677925220790,29,1517122677899648068
0.30267000198364258,3,1517122678.0222862,20,1517122678068356836,20,1517122677978852030,20,1517122677978861295,20,1517122677978852030,209,1517122678025179719,31,1517122678032864469
0.40345287322998047,4,1517122678.123069,20,1517122678068356836,22,1517122678164814435,22,1517122678164823760,22,1517122678164814435,219,1517122678125642255,32,1517122678099371387
0.50432205200195312,5,1517122678.2239382,21,1517122678180173397,23,1517122678256230238,23,1517122678256239411,23,1517122678256230238,229,1517122678225235478,34,1517122678232628332
0.60516810417175293,6,1517122678.3247843,22,1517122678292088523,24,1517122678349605070,24,1517122678349613519,24,1517122678349605070,239,1517122678325162640,35,1517122678299867039
0.70601391792297363,7,1517122678.4256301,23,1517122678387977768,25,1517122678454201992,25,1517122678454206423,25,1517122678454201992,249,1517122678425307205,37,1517122678433034201
0.80686306953430176,8,1517122678.5264792,24,1517122678500005836,26,1517122678555791580,26,1517122678555800573,26,1517122678555791580,259,1517122678525302106,38,1517122678499694896
0.90771079063415527,9,1517122678.627327,25,1517122678596160622,27,1517122678660151155,27,1517122678660151153,27,1517122678660151155,269,1517122678625168499,40,1517122678633307703
1.0085790157318115,10,1517122678.7281952,26,1517122678707723952,28,1517122678764643015,28,1517122678764650440,28,1517122678764643015,279,1517122678725356746,41,1517122678699901209
1.1094179153442383,11,1517122678.8290341,27,1517122678803696060,29,1517122678870725345,29,1517122678870736600,29,1517122678870725345,289,1517122678825059557,43,1517122678832628162
1.2103118896484375,12,1517122678.9299281,28,1517122678915640169,30,1517122678978740954,30,1517122678978743673,30,1517122678978740954,299,1517122678925145317,44,1517122678899388789
1.3111538887023926,13,1517122679.0307701,29,1517122679027397616,31,1517122679081149123,31,1517122679081160274,31,1517122679081149123,310,1517122679035238141,46,1517122679032643411
1.4120140075683594,14,1517122679.1316302,30,1517122679123411702,31,1517122679081149123,31,1517122679081160274,31,1517122679081149123,320,1517122679135729508,47,1517122679099386092
1.5128748416900635,15,1517122679.232491,31,1517122679236040344,32,1517122679186974978,32,1517122679186979259,32,1517122679186974978,330,1517122679235459558,49,1517122679233135020
1.6136989593505859,16,1517122679.3333151,32,1517122679331367063,33,1517122679292581298,33,1517122679292588231,33,1517122679292581298,340,1517122679335448738,50,1517122679301994676
1.7145929336547852,17,1517122679.4342091,33,1517122679443160065,34,1517122679396742773,34,1517122679396749555,34,1517122679396742773,350,1517122679435269088,52,1517122679433074100
