%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1517122812720359276,54655,1517122812720204467,gps,-0.00507112235593,0.00728381829136,0.71859017084,0.69537716103,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00927,-0.01145,-0.00125,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.4742,0.1203,10.0734,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812730518749,54656,1517122812730290799,gps,-0.00505705036733,0.00730700271953,0.718594105014,0.695372954745,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00529,0.00125,0.00123,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.3438,0.0269,10.0224,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812740521577,54657,1517122812740330734,gps,-0.00499728397656,0.00730537841391,0.718562501103,0.69540606167,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00774,-0.00959,-0.00144,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.5535,0.0581,10.3034,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812750432946,54658,1517122812750278264,gps,-0.00497409873996,0.00733938269341,0.718557284313,0.695411260308,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00806,0.00149,-0.00141,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.4909,0.1664,9.8415,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812760716063,54659,1517122812760527069,gps,-0.00492363749262,0.0073217992637,0.718560959631,0.695408007104,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00452,-0.00964,0.00109,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.4677,0.0495,9.2666,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812770409801,54660,1517122812770179510,gps,-0.00496220999059,0.00731052805633,0.718514823664,0.69545552038,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,-0.0074,0.00297,-0.00287,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.3618,-0.15,9.8206,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812780378658,54661,1517122812780197327,gps,-0.00502730067238,0.00729001119992,0.718516062432,0.695453988422,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,-0.012,0.00651,0.00032,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6079,0.0056,9.8564,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812790438934,54662,1517122812790213964,gps,-0.00505892130561,0.0072487540753,0.718527608556,0.695442261171,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,-0.01021,-0.00116,0.00322,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6723,0.1027,10.3149,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812800411459,54663,1517122812800205077,gps,-0.00510259210809,0.00726459925096,0.718486402439,0.695484348251,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,-0.00425,0.00747,-0.00185,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.5978,-0.0176,9.2548,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812810474288,54664,1517122812810189873,gps,-0.00516282440565,0.00721967354929,0.71850075903,0.69546953983,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,-0.01469,0.00246,0.00414,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6031,-0.1162,9.5662,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812820457978,54665,1517122812820289391,gps,-0.00518013832907,0.00728445532103,0.718499386899,0.695470153136,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.00692,0.01159,-0.0002,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.689,0.1564,10.2633,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812830345224,54666,1517122812830144417,gps,-0.00518684474977,0.00734214692366,0.718475832539,0.695493830007,1.1025e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0002114116,0.0071,0.00799,0.00288,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6646,-0.1558,9.7207,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812840512226,54667,1517122812840227187,gps,-0.00518143679588,0.0074016440204,0.718474163881,0.695494963471,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00929,0.00756,-0.00023,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7638,-0.1695,9.4615,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812850389171,54668,1517122812850224699,gps,-0.00520868469024,0.0074582569279,0.718455820688,0.695513103922,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00417,0.01187,-0.00495,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.5981,0.2338,9.7897,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812860358401,54669,1517122812860148112,gps,-0.00519160221846,0.00756787156882,0.718443521067,0.695524752703,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.018,0.01193,0.00583,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7288,0.0294,10.3452,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812870321076,54670,1517122812870150879,gps,-0.00516191990062,0.00762375172886,0.718458571053,0.695508817107,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01228,0.00354,0.00451,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9617,-0.0964,10.3466,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812880579025,54671,1517122812880261215,gps,-0.00514204437799,0.0076549840566,0.718437719691,0.695530160039,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00703,0.00156,-0.0058,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8038,-0.006,9.9079,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812890420871,54672,1517122812890289961,gps,-0.00510749797854,0.00770634524526,0.718403782461,0.695564900676,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01187,0.00132,-0.00104,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7357,-0.0365,9.1878,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812900367838,54673,1517122812900161379,gps,-0.00510059853257,0.00773862992807,0.718403776053,0.695564599483,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00565,0.00356,9e-05,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7749,0.0276,9.3725,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812910480175,54674,1517122812910277688,gps,-0.00508512692295,0.00778624467084,0.718405339127,0.695562566986,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00897,0.00444,0.00069,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8519,-0.1375,10.096,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812920499856,54675,1517122812920272254,gps,-0.00507596509126,0.0078199508845,0.718359756576,0.695609332225,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00573,0.00268,-0.00484,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0,-0.0986,9.7839,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812930380770,54676,1517122812930161337,gps,-0.00507858470787,0.00782303145019,0.718368068001,0.695600695106,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.0001,0.0008,0.00246,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7904,-0.1423,8.9751,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812940495987,54677,1517122812940317006,gps,-0.00505993369906,0.00783077944138,0.718364856883,0.695604060052,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00374,-0.00153,-0.00094,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6379,-0.18,9.175,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812950429596,54678,1517122812950243545,gps,-0.00503003587655,0.0078865217266,0.718299550777,0.695671083823,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01153,0.0024,-0.00933,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.85,-0.0481,9.8595,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812960623767,54679,1517122812960453258,gps,-0.00505507736633,0.00793820952458,0.718282960097,0.695687444372,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00387,0.0108,-0.00456,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9075,-0.0824,9.6653,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812970478351,54680,1517122812970249914,gps,-0.00506655643855,0.007968055107,0.718286095939,0.695683781962,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00268,0.00583,0.00113,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8943,-0.2352,9.4345,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812980434138,54681,1517122812980158831,gps,-0.0050816577634,0.00800608194382,0.718224439761,0.695746888988,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00283,0.00644,-0.00883,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8342,-0.1083,9.736,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122812990485127,54682,1517122812990304089,gps,-0.00510302847964,0.00811473979494,0.71820961689,0.695760775199,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01253,0.01834,-0.0038,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8306,-0.0258,10.0301,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813000429212,54683,1517122813000295184,gps,-0.00507753613137,0.00818270988005,0.718204311654,0.695765642015,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01326,0.00583,-0.00119,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9361,-0.0542,9.6406,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813010476773,54684,1517122813010248117,gps,-0.00500350352874,0.00823587358113,0.718151530403,0.695820030409,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01742,-0.00424,-0.00671,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8758,-0.0215,9.5827,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813020350778,54685,1517122813020232173,gps,-0.00500870475231,0.00836485757536,0.718148261621,0.695821828032,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.0178,0.01879,-0.00032,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7726,0.0773,9.3374,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813030384995,54686,1517122813030215307,gps,-0.00500211221185,0.00848145984734,0.71812216211,0.695847399937,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01743,0.01539,-0.00702,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9249,0.0078,9.978,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813040457426,54687,1517122813040143254,gps,-0.00498148040316,0.00854138892867,0.71809221679,0.6958777175,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01122,0.00436,-0.00043,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7904,0.0463,10.3412,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813050452648,54688,1517122813050181523,gps,-0.00494615401906,0.00860589782989,0.718097700784,0.695871515592,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01424,0.00392,0.00184,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.905,0.0197,9.7214,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813060410559,54689,1517122813060208409,gps,-0.00491967587365,0.00865175113065,0.718071050887,0.695898634766,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01005,0.00272,-0.0074,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7402,0.0833,9.5491,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813070427132,54690,1517122813070230787,gps,-0.0048889826926,0.00872508051494,0.718068411889,0.695900658618,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01473,0.0048,0.00709,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8054,0.0151,10.1057,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813080747164,54691,1517122813080278537,gps,-0.00484475735132,0.00880081415132,0.718055301525,0.695913542006,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.0169,0.0043,-0.00351,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9157,0.1162,10.3792,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813090408946,54692,1517122813090297428,gps,-0.00481398448315,0.00882750074916,0.718049060625,0.695919856966,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00812,-0.00063,-0.00158,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7624,0.0409,9.9927,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813100354833,54693,1517122813100200361,gps,-0.00481450082315,0.00882029451407,0.718015400977,0.695954673055,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,-0.00141,-0.00186,-0.00261,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8734,-0.065,9.8931,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813110465622,54694,1517122813110106330,gps,-0.00479085705685,0.00882385085082,0.718014667436,0.695955547928,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00371,-0.00285,-0.0001,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8799,-0.0817,10.2731,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813120388144,54695,1517122813120229460,gps,-0.00473562612036,0.00877094634756,0.718019174845,0.69595194439,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00012,-0.01519,0.001,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8661,-0.0659,10.2203,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813130545551,54696,1517122813130260525,gps,-0.00473923324719,0.00875625176855,0.717987345409,0.695984942046,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,-0.00288,-0.00236,-0.00241,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7575,-0.1839,9.9878,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813140428139,54697,1517122813140172826,gps,-0.00474246034342,0.00865159338495,0.717981335825,0.695992428413,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,-0.01559,-0.01404,-0.00209,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7987,-0.1005,9.9827,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813150572917,54698,1517122813150294034,gps,-0.0047296057985,0.00857934404496,0.717977355473,0.695997516312,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,-0.00859,-0.01188,-0.00141,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8259,0.0176,9.8502,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813160443183,54699,1517122813160271039,gps,-0.00467973400359,0.00854060375623,0.717911028896,0.696066744476,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00075,-0.01341,-0.00218,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.97,-0.1273,9.9868,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813170438719,54700,1517122813170245296,gps,-0.0046259482385,0.00851848106459,0.717907137245,0.69607138885,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00423,-0.01076,-0.00119,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.6371,-0.3053,9.861,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813180396298,54701,1517122813180215611,gps,-0.00454127817314,0.00849386783799,0.717925208064,0.696053609019,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00845,-0.01552,0.00506,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8321,-0.1181,9.993,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813190325963,54702,1517122813190135791,gps,-0.00449061923848,0.00849400187655,0.717859793455,0.696121399766,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.00638,-0.00809,-0.00249,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8076,-0.3185,9.6316,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813200336931,54703,1517122813200114334,gps,-0.00439337603207,0.00849943354412,0.717852446165,0.696129530627,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.01426,-0.01314,-0.00211,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.832,-0.0759,9.4375,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122813210527464,54704,1517122813210305940,gps,-0.00428198176867,0.00854445358049,0.717823390669,0.696159634534,1.1881e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001855044,0.0218,-0.00964,-0.00824,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.7061,0.1298,9.9246,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
