%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517122812850378431,54668,1517122812850224699,gps,0,1,39.9950222486,116.324538213,40.9248352051,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812860325414,54669,1517122812860148112,gps,0,1,39.9950222502,116.324537407,40.9242553711,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812870303226,54670,1517122812870150879,gps,0,1,39.99502223,116.324536548,40.9237632751,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812880561436,54671,1517122812880261215,gps,0,1,39.99502221,116.324535692,40.9229850769,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812890403002,54672,1517122812890289961,gps,0,1,39.9950222107,116.324534882,40.9224128723,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812900361264,54673,1517122812900161379,gps,0,1,39.9950221907,116.324534022,40.9217376709,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812910438622,54674,1517122812910277688,gps,0,1,39.9950221705,116.324533163,40.9212989807,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812920462908,54675,1517122812920272254,gps,0,1,39.9950221703,116.324532348,40.920715332,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812930375069,54676,1517122812930161337,gps,0,1,39.9950221499,116.324531485,40.9199485779,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812940483210,54677,1517122812940317006,gps,0,1,39.9950221299,116.324530625,40.9193305969,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812950403121,54678,1517122812950243545,gps,0,1,39.9950221328,116.324529826,40.9186897278,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812960609845,54679,1517122812960453258,gps,0,1,39.9950221123,116.324528961,40.9179229736,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812970406096,54680,1517122812970249914,gps,0,1,39.9950220917,116.324528098,40.9171257019,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812980402707,54681,1517122812980158831,gps,0,1,39.9950220934,116.324527293,40.916431427,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122812990458644,54682,1517122812990304089,gps,0,1,39.9950220728,116.324526426,40.915687561,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813000420312,54683,1517122813000295184,gps,0,1,39.9950220522,116.324525561,40.9148483276,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813010465556,54684,1517122813010248117,gps,0,1,39.9950220531,116.324524752,40.9141426086,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813020335745,54685,1517122813020232173,gps,0,1,39.9950220327,116.324523882,40.9132499695,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813030352958,54686,1517122813030215307,gps,0,1,39.9950220121,116.324523015,40.9125289917,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813040424722,54687,1517122813040143254,gps,0,1,39.9950220125,116.324522201,40.9118499756,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813050417408,54688,1517122813050181523,gps,0,1,39.9950219922,116.324521329,40.9110641479,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813060362495,54689,1517122813060208409,gps,0,1,39.9950219719,116.324520459,40.9101409912,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813070407150,54690,1517122813070230787,gps,0,1,39.9950219717,116.324519641,40.9094619751,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813080597443,54691,1517122813080278537,gps,0,1,39.9950219519,116.324518767,40.9088096619,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813090392041,54692,1517122813090297428,gps,0,1,39.9950219319,116.324517896,40.907989502,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813100336582,54693,1517122813100200361,gps,0,1,39.9950219312,116.324517073,40.9073982239,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813110323574,54694,1517122813110106330,gps,0,1,39.9950219113,116.324516197,40.9068183899,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813120361280,54695,1517122813120229460,gps,0,1,39.9950218917,116.324515323,40.9061660767,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813130462683,54696,1517122813130260525,gps,0,1,39.99502189,116.324514496,40.9056854248,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813140420609,54697,1517122813140172826,gps,0,1,39.99502187,116.324513618,40.9051551819,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813150534512,54698,1517122813150294034,gps,0,1,39.9950218503,116.324512741,40.9045562744,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813160423263,54699,1517122813160271039,gps,0,1,39.9950218741,116.324511917,40.903087616,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813170362792,54700,1517122813170245296,gps,0,1,39.9950218537,116.324511037,40.9025802612,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813180345407,54701,1517122813180215611,gps,0,1,39.9950218341,116.324510159,40.902053833,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813190272389,54702,1517122813190135791,gps,0,1,39.9950218558,116.324509331,40.9006462097,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813200263936,54703,1517122813200114334,gps,0,1,39.9950218353,116.324508448,40.9000663757,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813210477310,54704,1517122813210305940,gps,0,1,39.9950218156,116.324507568,40.8996162415,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813220492339,54705,1517122813220322594,gps,0,1,39.995021836,116.324506736,40.8981933594,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813230461673,54706,1517122813230225112,gps,0,1,39.9950218159,116.324505851,40.897605896,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813240735122,54707,1517122813240363946,gps,0,1,39.9950217958,116.324504969,40.8970947266,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813250321665,54708,1517122813250201505,gps,0,1,39.9950218149,116.324504132,40.8956756592,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813260290347,54709,1517122813260148246,gps,0,1,39.9950217957,116.324503246,40.8950653076,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813270449254,54710,1517122813270202326,gps,0,1,39.995021776,116.324502361,40.8944892883,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813280361141,54711,1517122813280183908,gps,0,1,39.9950217943,116.32450152,40.8931045532,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813290236713,54712,1517122813290134731,gps,0,1,39.9950217753,116.324500632,40.8924865723,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813300550333,54713,1517122813300235644,gps,0,1,39.9950217564,116.324499744,40.8918952942,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813310402778,54714,1517122813310179873,gps,0,1,39.9950217737,116.324498899,40.8905906677,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813320318579,54715,1517122813320177607,gps,0,1,39.9950217552,116.324498009,40.890045166,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813330563654,54716,1517122813330210358,gps,0,1,39.9950217362,116.32449712,40.8894081116,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813340429207,54717,1517122813340188687,gps,0,1,39.9950217519,116.324496272,40.8881340027,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813350441123,54718,1517122813350297397,gps,0,1,39.9950217329,116.32449538,40.8875083923,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813360405368,54719,1517122813360263712,gps,0,1,39.9950217144,116.324494489,40.8869895935,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813370315238,54720,1517122813370174198,gps,0,1,39.9950217167,116.324493626,40.8857002258,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813380345803,54721,1517122813380193204,gps,0,1,39.9950216972,116.324492732,40.8850975037,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813390431581,54722,1517122813390296425,gps,0,1,39.9950216781,116.32449184,40.8844146729,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813400389891,54723,1517122813400158224,gps,0,1,39.9950216795,116.324490974,40.8830909729,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813410341482,54724,1517122813410162022,gps,0,1,39.9950216604,116.324490078,40.8824005127,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813420440584,54725,1517122813420330630,gps,0,1,39.9950216405,116.324489184,40.881729126,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813430282044,54726,1517122813430124372,gps,0,1,39.9950216413,116.324488316,40.8804397583,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813440484707,54727,1517122813440238204,gps,0,1,39.9950216226,116.324487418,40.8798446655,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813450356631,54728,1517122813450222332,gps,0,1,39.9950216032,116.324486522,40.8790893555,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813460476160,54729,1517122813460137583,gps,0,1,39.9950216035,116.324485651,40.8778762817,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813470549881,54730,1517122813470336200,gps,0,1,39.9950215847,116.324484752,40.877204895,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813480505530,54731,1517122813480376166,gps,0,1,39.9950215657,116.324483854,40.8765945435,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813490452624,54732,1517122813490319343,gps,0,1,39.9950215651,116.32448298,40.8753509521,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813500407376,54733,1517122813500228518,gps,0,1,39.9950215459,116.324482079,40.8747329712,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813510569799,54734,1517122813510332351,gps,0,1,39.995021527,116.32448118,40.8741188049,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813520309482,54735,1517122813520171771,gps,0,1,39.9950215252,116.324480303,40.8729667664,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813530327165,54736,1517122813530142477,gps,0,1,39.9950215051,116.324479402,40.8722877502,0.727609,0.0,0.0,0.0,0.7396,0.0,0.0,0.0,4.6656,2
1517122813540385307,54737,1517122813540229355,gps,0,1,39.9950214862,116.324478501,40.8718414307,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813550286024,54738,1517122813550137037,gps,0,1,39.995021457,116.32447761,40.8707542419,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813560387832,54739,1517122813560218901,gps,0,1,39.9950214366,116.324476707,40.8702545166,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813570362360,54740,1517122813570188480,gps,0,1,39.9950214169,116.324475805,40.8697280884,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813580285021,54741,1517122813580118607,gps,0,1,39.9950213879,116.324474913,40.8686904907,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813590303672,54742,1517122813590157110,gps,0,1,39.9950213674,116.324474009,40.8682632446,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813600380973,54743,1517122813600216137,gps,0,1,39.9950213474,116.324473106,40.8678855896,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813610288843,54744,1517122813610154569,gps,0,1,39.9950213189,116.324472212,40.8669128418,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813620355132,54745,1517122813620156321,gps,0,1,39.9950212986,116.324471308,40.8663787842,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813630437762,54746,1517122813630320403,gps,0,1,39.9950212783,116.324470404,40.8660774231,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813640414984,54747,1517122813640162446,gps,0,1,39.99502125,116.32446951,40.865146637,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813650297514,54748,1517122813650154684,gps,0,1,39.9950212299,116.324468605,40.8646202087,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813660458598,54749,1517122813660194226,gps,0,1,39.9950212094,116.324467701,40.8641662598,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813670359251,54750,1517122813670205690,gps,0,1,39.9950211816,116.324466807,40.8632202148,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813680329154,54751,1517122813680214640,gps,0,1,39.9950211613,116.324465902,40.862953186,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813690464462,54752,1517122813690334859,gps,0,1,39.9950211409,116.324464998,40.8624649048,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813700280367,54753,1517122813700163933,gps,0,1,39.9950211132,116.324464103,40.8617553711,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813710326476,54754,1517122813710144080,gps,0,1,39.9950210926,116.324463199,40.861618042,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813720476021,54755,1517122813720267072,gps,0,1,39.9950210723,116.324462294,40.8613510132,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813730375142,54756,1517122813730196565,gps,0,1,39.9950210448,116.324461399,40.8608436584,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813740395887,54757,1517122813740267478,gps,0,1,39.9950210243,116.324460496,40.8608131409,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813750494358,54758,1517122813750307398,gps,0,1,39.9950210037,116.324459592,40.8606491089,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813760289254,54759,1517122813760143662,gps,0,1,39.9950209799,116.324458683,40.8602142334,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813770356753,54760,1517122813770137507,gps,0,1,39.9950209596,116.324457781,40.8603286743,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813780360955,54761,1517122813780205405,gps,0,1,39.9950209391,116.324456877,40.8602371216,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813790509563,54762,1517122813790117225,gps,0,1,39.9950209158,116.324455969,40.8598518372,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813800343728,54763,1517122813800155478,gps,0,1,39.9950208959,116.324455067,40.8598022461,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813810444172,54764,1517122813810290192,gps,0,1,39.9950208754,116.324454165,40.8599014282,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813820404650,54765,1517122813820250891,gps,0,1,39.9950208523,116.324453258,40.8594551086,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813830220942,54766,1517122813830112501,gps,0,1,39.9950208321,116.324452356,40.8593063354,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813840514183,54767,1517122813840218415,gps,0,1,39.995020812,116.324451454,40.8592834473,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813850290061,54768,1517122813850150315,gps,0,1,39.9950207889,116.324450548,40.8587799072,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813860282369,54769,1517122813860140115,gps,0,1,39.9950207682,116.324449647,40.8586769104,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813870332555,54770,1517122813870181606,gps,0,1,39.9950207478,116.324448746,40.8585281372,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813880333878,54771,1517122813880108430,gps,0,1,39.9950207244,116.324447841,40.858039856,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813890316123,54772,1517122813890178950,gps,0,1,39.9950207037,116.324446941,40.8579559326,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813900340509,54773,1517122813900225106,gps,0,1,39.9950206826,116.324446041,40.8577957153,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813910469111,54774,1517122813910172766,gps,0,1,39.9950206591,116.324445137,40.8572998047,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813920390094,54775,1517122813920257293,gps,0,1,39.9950206381,116.324444239,40.857219696,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813930389273,54776,1517122813930210128,gps,0,1,39.9950206173,116.324443339,40.8570213318,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813940342360,54777,1517122813940185235,gps,0,1,39.9950205937,116.324442437,40.8564872742,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813950421668,54778,1517122813950225841,gps,0,1,39.9950205724,116.32444154,40.8561210632,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813960302302,54779,1517122813960145687,gps,0,1,39.9950205513,116.324440642,40.8559951782,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813970263605,54780,1517122813970144952,gps,0,1,39.9950205121,116.324439718,40.8551635742,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813980281248,54781,1517122813980175612,gps,0,1,39.9950204901,116.324438822,40.8546943665,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122813990475371,54782,1517122813990289319,gps,0,1,39.995020469,116.324437925,40.8543701172,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814000339912,54783,1517122814000182268,gps,0,1,39.9950204301,116.324437004,40.8534393311,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814010654619,54784,1517122814010455004,gps,0,1,39.995020408,116.324436109,40.8529052734,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814020442116,54785,1517122814020276224,gps,0,1,39.9950203864,116.324435214,40.8525009155,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814030299050,54786,1517122814030148977,gps,0,1,39.9950203482,116.324434295,40.8515663147,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814040492476,54787,1517122814040233912,gps,0,1,39.995020326,116.324433402,40.8510055542,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814050243174,54788,1517122814050100079,gps,0,1,39.995020304,116.324432507,40.8504867554,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814060228693,54789,1517122814060098215,gps,0,1,39.9950202661,116.32443159,40.8495178223,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814070490366,54790,1517122814070192261,gps,0,1,39.9950202436,116.324430698,40.8488998413,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814080231303,54791,1517122814080114913,gps,0,1,39.9950202214,116.324429805,40.848323822,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814090269712,54792,1517122814090104436,gps,0,1,39.995020184,116.32442889,40.847328186,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814100364432,54793,1517122814100175226,gps,0,1,39.9950201611,116.324427999,40.8467216492,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814110347630,54794,1517122814110133916,gps,0,1,39.9950201386,116.324427107,40.8460884094,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814120253809,54795,1517122814120094148,gps,0,1,39.9950201015,116.324426195,40.8451499939,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814130502912,54796,1517122814130151069,gps,0,1,39.9950200788,116.324425305,40.8446502686,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814140442928,54797,1517122814140249781,gps,0,1,39.9950200562,116.324424414,40.8440055847,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814150265425,54798,1517122814150117901,gps,0,1,39.9950200395,116.324423502,40.8448104858,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814160253410,54799,1517122814160159512,gps,0,1,39.995020017,116.324422614,40.8442840576,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814170444979,54800,1517122814170258641,gps,0,1,39.9950199945,116.324421723,40.8438224792,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
1517122814180320913,54801,1517122814180121948,gps,0,1,39.9950199781,116.324420814,40.8445587158,0.715716,0.0,0.0,0.0,0.727609,0.0,0.0,0.0,4.460544,2
