%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1517122812850393163,54668,1517122812850224699,utm,-0.2237,7.3111,-0.0658,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812860345982,54669,1517122812860148112,utm,-0.2225,7.3157,-0.0602,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812870325577,54670,1517122812870150879,utm,-0.2233,7.3235,-0.0546,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812880577749,54671,1517122812880261215,utm,-0.2232,7.3297,-0.0534,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812890414395,54672,1517122812890289961,utm,-0.2227,7.3347,-0.0594,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812900361265,54673,1517122812900161379,utm,-0.2222,7.3408,-0.0636,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812910463248,54674,1517122812910277688,utm,-0.2234,7.3474,-0.0605,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812920479674,54675,1517122812920272254,utm,-0.2236,7.3549,-0.0605,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812930380222,54676,1517122812930161337,utm,-0.2249,7.3611,-0.0686,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812940490789,54677,1517122812940317006,utm,-0.2264,7.3658,-0.0748,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812950424396,54678,1517122812950243545,utm,-0.2259,7.3715,-0.074,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812960615380,54679,1517122812960453258,utm,-0.2266,7.3788,-0.0752,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812970452432,54680,1517122812970249914,utm,-0.2287,7.386,-0.0787,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812980428803,54681,1517122812980158831,utm,-0.2289,7.3915,-0.0792,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122812990477993,54682,1517122812990304089,utm,-0.2289,7.398,-0.0768,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813000430778,54683,1517122813000295184,utm,-0.2292,7.4055,-0.0782,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813010476362,54684,1517122813010248117,utm,-0.2285,7.4116,-0.0802,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813020345543,54685,1517122813020232173,utm,-0.2274,7.4176,-0.0847,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813030373213,54686,1517122813030215307,utm,-0.2271,7.425,-0.0828,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813040456025,54687,1517122813040143254,utm,-0.2256,7.4301,-0.0772,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813050439782,54688,1517122813050181523,utm,-0.2251,7.4373,-0.0779,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813060411061,54689,1517122813060208409,utm,-0.2239,7.4429,-0.0803,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813070420828,54690,1517122813070230787,utm,-0.2227,7.4482,-0.0771,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813080705447,54691,1517122813080278537,utm,-0.2211,7.4554,-0.0712,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813090402591,54692,1517122813090297428,utm,-0.2203,7.4612,-0.0691,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813100354739,54693,1517122813100200361,utm,-0.22,7.4672,-0.068,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813110385032,54694,1517122813110106330,utm,-0.2204,7.474,-0.0632,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813120383657,54695,1517122813120229460,utm,-0.2206,7.4807,-0.0588,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813130497105,54696,1517122813130260525,utm,-0.2215,7.4856,-0.0568,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813140419011,54697,1517122813140172826,utm,-0.2221,7.4917,-0.0548,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813150554554,54698,1517122813150294034,utm,-0.2215,7.4981,-0.0542,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813160436779,54699,1517122813160271039,utm,-0.221,7.5051,-0.0522,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813170431955,54700,1517122813170245296,utm,-0.2237,7.5096,-0.0515,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813180388273,54701,1517122813180215611,utm,-0.2245,7.516,-0.0494,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813190280969,54702,1517122813190135791,utm,-0.2259,7.5215,-0.0509,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813200328013,54703,1517122813200114334,utm,-0.2263,7.5281,-0.0545,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813210515021,54704,1517122813210305940,utm,-0.2245,7.5334,-0.0531,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813220534700,54705,1517122813220322594,utm,-0.2222,7.5397,-0.0569,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813230482069,54706,1517122813230225112,utm,-0.2229,7.5464,-0.0578,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813240754417,54707,1517122813240363946,utm,-0.2213,7.5518,-0.059,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813250330903,54708,1517122813250201505,utm,-0.2192,7.5589,-0.0608,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813260307845,54709,1517122813260148246,utm,-0.2164,7.5649,-0.0609,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122813270505783,54710,1517122813270202326,utm,-0.2142,7.5717,-0.0607,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.004761,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
