%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517122680925127088,41475,1517122680924907578,gps,0,1,39.9950176957,116.324259131,48.7591362,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680935093519,41476,1517122680934877488,gps,0,1,39.9950176725,116.324258409,48.7596664429,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680945028026,41477,1517122680944903483,gps,0,1,39.9950176489,116.324257685,48.760017395,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680954985590,41478,1517122680954866893,gps,0,1,39.9950175687,116.324256884,48.7562446594,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680964966111,41479,1517122680964808002,gps,0,1,39.9950175458,116.324256163,48.7568893433,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680975120651,41480,1517122680974911510,gps,0,1,39.9950175226,116.32425544,48.7574272156,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680985026104,41481,1517122680984899707,gps,0,1,39.9950174453,116.324254644,48.7539634705,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122680995236451,41482,1517122680994939218,gps,0,1,39.9950174226,116.324253924,48.7546195984,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681005587516,41483,1517122681004955865,gps,0,1,39.9950173997,116.324253202,48.7553138733,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681015094980,41484,1517122681014958961,gps,0,1,39.9950173248,116.32425241,48.7520637512,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681025082561,41485,1517122681024878362,gps,0,1,39.995017302,116.324251691,48.7526092529,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681035111033,41486,1517122681034907908,gps,0,1,39.9950172793,116.324250971,48.7532501221,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681044982508,41487,1517122681044857855,gps,0,1,39.9950172064,116.324250183,48.7501068115,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681055170905,41488,1517122681054889282,gps,0,1,39.9950171836,116.324249466,48.7506561279,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681065260024,41489,1517122681065061198,gps,0,1,39.9950171606,116.324248747,48.7511863708,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681075086035,41490,1517122681074954285,gps,0,1,39.9950170898,116.324247963,48.7482032776,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681085199226,41491,1517122681085083407,gps,0,1,39.9950170666,116.324247247,48.7486915588,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681095118489,41492,1517122681094902601,gps,0,1,39.9950170435,116.324246529,48.7493476868,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681105025606,41493,1517122681104819909,gps,0,1,39.9950169744,116.32424575,48.7465858459,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681115006217,41494,1517122681114836101,gps,0,1,39.9950169511,116.324245034,48.7471389771,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681125063008,41495,1517122681124904351,gps,0,1,39.9950169278,116.324244318,48.7476882935,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681135256046,41496,1517122681135101778,gps,0,1,39.9950168608,116.324243543,48.7451095581,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681145105560,41497,1517122681144949363,gps,0,1,39.9950168378,116.324242829,48.7457923889,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681155333628,41498,1517122681155168901,gps,0,1,39.9950168143,116.324242114,48.7463493347,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681164941235,41499,1517122681164831993,gps,0,1,39.9950167432,116.324241328,48.728843689,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681174990118,41500,1517122681174862501,gps,0,1,39.9950167199,116.324240615,48.7294540405,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681185026170,41501,1517122681184889207,gps,0,1,39.9950166967,116.324239901,48.7302093506,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681195180352,41502,1517122681194860452,gps,0,1,39.9950166276,116.324239119,48.7136383057,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681205010451,41503,1517122681204867145,gps,0,1,39.9950166044,116.324238408,48.7143135071,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681215122768,41504,1517122681214922660,gps,0,1,39.995016581,116.324237695,48.7148780823,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681224993691,41505,1517122681224824752,gps,0,1,39.9950165137,116.324236918,48.6991271973,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681235109912,41506,1517122681234868727,gps,0,1,39.9950164902,116.324236208,48.6999282837,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681245143793,41507,1517122681244999249,gps,0,1,39.9950164671,116.324235497,48.700504303,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681255146091,41508,1517122681254894286,gps,0,1,39.9950164017,116.324234723,48.6856422424,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681265075058,41509,1517122681264940147,gps,0,1,39.9950163783,116.324234015,48.6862754822,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681275045968,41510,1517122681274921804,gps,0,1,39.9950163546,116.324233305,48.6871528625,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681284968703,41511,1517122681284830059,gps,0,1,39.9950162909,116.324232535,48.6731071472,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681294981595,41512,1517122681294833544,gps,0,1,39.9950162674,116.324231828,48.6738166809,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681305082743,41513,1517122681304936694,gps,0,1,39.995016244,116.32423112,48.6744537354,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681315155404,41514,1517122681314856336,gps,0,1,39.9950161819,116.324230354,48.6610298157,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681325367620,41515,1517122681325007868,gps,0,1,39.9950161582,116.324229648,48.6617469788,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681335129750,41516,1517122681334999523,gps,0,1,39.9950161347,116.32422894,48.6624450684,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681345103169,41517,1517122681344952516,gps,0,1,39.9950160741,116.324228178,48.6496620178,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681355186957,41518,1517122681355063915,gps,0,1,39.9950160503,116.324227473,48.6501922607,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681365000116,41519,1517122681364882753,gps,0,1,39.9950160265,116.324226767,48.6509780884,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681376406506,41520,1517122681374854119,gps,0,1,39.9950159851,116.32422601,48.6387786865,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681385187608,41521,1517122681384876901,gps,0,1,39.9950159614,116.324225306,48.6392822266,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681395149940,41522,1517122681394951271,gps,0,1,39.9950159376,116.324224601,48.6398086548,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681404946285,41523,1517122681404834214,gps,0,1,39.9950158971,116.324223847,48.6282119751,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681414968339,41524,1517122681414859364,gps,0,1,39.9950158737,116.324223144,48.6287765503,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681425052042,41525,1517122681424913194,gps,0,1,39.9950158498,116.324222441,48.6292037964,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681435076374,41526,1517122681434817067,gps,0,1,39.9950158101,116.32422169,48.6182098389,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681445031063,41527,1517122681444862413,gps,0,1,39.9950157866,116.324220989,48.6187095642,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681455038099,41528,1517122681454900995,gps,0,1,39.995015763,116.324220286,48.6191825867,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681464979379,41529,1517122681464833085,gps,0,1,39.9950157239,116.324219539,48.608757019,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681475149297,41530,1517122681474869871,gps,0,1,39.9950157001,116.32421884,48.6093635559,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681484995527,41531,1517122681484893755,gps,0,1,39.9950156767,116.324218138,48.6097221375,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681495047331,41532,1517122681494925563,gps,0,1,39.9950156381,116.324217394,48.5998878479,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681507527851,41533,1517122681504911640,gps,0,1,39.9950156143,116.324216696,48.6004600525,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681515155847,41534,1517122681515015565,gps,0,1,39.9950155906,116.324215996,48.6010513306,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681525038659,41535,1517122681524917471,gps,0,1,39.9950155527,116.324215255,48.5917892456,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681535182182,41536,1517122681535010082,gps,0,1,39.9950155291,116.324214558,48.592414856,0.725904,0.0,0.0,0.0,0.737881,0.0,0.0,0.0,4.6656,2
1517122681545456767,41537,1517122681544970526,gps,0,1,39.9950155052,116.32421386,48.5929450989,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681554978497,41538,1517122681554855455,gps,0,1,39.9950154805,116.324213129,48.5841751099,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681565047730,41539,1517122681564859196,gps,0,1,39.9950154572,116.324212433,48.5848960876,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681574998816,41540,1517122681574877501,gps,0,1,39.9950154334,116.324211735,48.5854454041,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681585060326,41541,1517122681584890331,gps,0,1,39.995015409,116.324211006,48.5771446228,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681594981457,41542,1517122681594843672,gps,0,1,39.9950153857,116.324210311,48.5777435303,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681605110492,41543,1517122681604883386,gps,0,1,39.995015362,116.324209615,48.5784988403,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681618202968,41544,1517122681614871706,gps,0,1,39.9950153377,116.324208889,48.5706596375,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681624957472,41545,1517122681624827576,gps,0,1,39.9950153146,116.324208195,48.5712852478,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681635214433,41546,1517122681634978896,gps,0,1,39.9950152912,116.324207501,48.5718688965,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681644932124,41547,1517122681644813285,gps,0,1,39.9950152673,116.324206777,48.5644264221,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681655016479,41548,1517122681654852386,gps,0,1,39.9950152442,116.324206085,48.5650138855,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681665201325,41549,1517122681664929767,gps,0,1,39.9950152212,116.324205391,48.565612793,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681675184911,41550,1517122681675034835,gps,0,1,39.9950151971,116.32420467,48.5584983826,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681685170325,41551,1517122681685062196,gps,0,1,39.995015174,116.324203979,48.558971405,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681695035152,41552,1517122681694874879,gps,0,1,39.9950151509,116.324203287,48.5595588684,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681705154179,41553,1517122681704802688,gps,0,1,39.995015127,116.324202568,48.5527381897,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681714970026,41554,1517122681714824641,gps,0,1,39.9950151038,116.324201878,48.5532112122,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681725094942,41555,1517122681724901860,gps,0,1,39.9950150806,116.324201187,48.553653717,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681735195960,41556,1517122681734978714,gps,0,1,39.9950150568,116.324200471,48.5471458435,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681745214880,41557,1517122681745065710,gps,0,1,39.9950150338,116.324199782,48.5474815369,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681755251052,41558,1517122681755141592,gps,0,1,39.9950150108,116.324199092,48.5479736328,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681765067370,41559,1517122681764934332,gps,0,1,39.9950149808,116.324198347,48.5415802002,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681775015457,41560,1517122681774798107,gps,0,1,39.9950149579,116.324197659,48.5418510437,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681784983073,41561,1517122681784881318,gps,0,1,39.9950149351,116.32419697,48.5422706604,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681795046990,41562,1517122681794797350,gps,0,1,39.9950149054,116.324196229,48.5361747742,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681805009736,41563,1517122681804786906,gps,0,1,39.9950148823,116.324195541,48.5365524292,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681815023451,41564,1517122681814871290,gps,0,1,39.9950148593,116.324194853,48.5368461609,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681825084359,41565,1517122681824840183,gps,0,1,39.9950148296,116.324194115,48.531036377,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681835118471,41566,1517122681834902701,gps,0,1,39.995014806,116.324193428,48.531414032,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681845078159,41567,1517122681844874169,gps,0,1,39.9950147828,116.32419274,48.531829834,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681855191280,41568,1517122681854831396,gps,0,1,39.995014753,116.324192004,48.5263595581,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681865010054,41569,1517122681864845681,gps,0,1,39.9950147289,116.324191316,48.5265693665,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681875098643,41570,1517122681874969267,gps,0,1,39.9950147052,116.324190629,48.5269775391,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681885243107,41571,1517122681885085192,gps,0,1,39.995014675,116.324189894,48.5217208862,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681895034457,41572,1517122681894862851,gps,0,1,39.9950146506,116.324189206,48.5219535828,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681905151123,41573,1517122681904882804,gps,0,1,39.9950146264,116.324188518,48.522151947,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681914977263,41574,1517122681914829446,gps,0,1,39.9950145963,116.324187784,48.5171546936,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681925086029,41575,1517122681924849029,gps,0,1,39.9950145718,116.324187093,48.5174789429,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681935085824,41576,1517122681934904151,gps,0,1,39.9950145472,116.324186405,48.5177993774,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681945021090,41577,1517122681944864248,gps,0,1,39.9950145173,116.324185672,48.5131835938,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681954969367,41578,1517122681954861901,gps,0,1,39.9950144926,116.324184981,48.5135917664,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681964949114,41579,1517122681964811466,gps,0,1,39.9950144681,116.32418429,48.5139732361,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681974936030,41580,1517122681974784103,gps,0,1,39.9950144406,116.324183543,48.5095710754,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681985108045,41581,1517122681984907821,gps,0,1,39.9950144163,116.324182851,48.5099639893,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122681995124683,41582,1517122681994910192,gps,0,1,39.9950143919,116.324182159,48.5104026794,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682005207384,41583,1517122682004858490,gps,0,1,39.9950143647,116.324181414,48.5062522888,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682015184653,41584,1517122682015046078,gps,0,1,39.9950143411,116.324180719,48.5066986084,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682024959775,41585,1517122682024808462,gps,0,1,39.9950143168,116.324180026,48.5070533752,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682035050731,41586,1517122682034815162,gps,0,1,39.9950142905,116.324179281,48.5030288696,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682044975104,41587,1517122682044833017,gps,0,1,39.9950142675,116.324178585,48.5033874512,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682055275612,41588,1517122682054881978,gps,0,1,39.9950142437,116.32417789,48.5038414001,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682064939892,41589,1517122682064818520,gps,0,1,39.9950142179,116.324177145,48.5000152588,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682074955601,41590,1517122682074779208,gps,0,1,39.9950141951,116.324176447,48.5003166199,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682085141488,41591,1517122682084977981,gps,0,1,39.9950141721,116.324175751,48.5007133484,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682094970024,41592,1517122682094839542,gps,0,1,39.9950141468,116.324175006,48.4970932007,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682105012649,41593,1517122682104796664,gps,0,1,39.9950141238,116.324174306,48.4974822998,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682115040214,41594,1517122682114870584,gps,0,1,39.9950141009,116.324173609,48.4976844788,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682125233769,41595,1517122682124999707,gps,0,1,39.9950140754,116.324172864,48.494228363,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682135047904,41596,1517122682134943237,gps,0,1,39.9950140524,116.324172163,48.4945869446,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682145228495,41597,1517122682144955740,gps,0,1,39.9950140294,116.324171462,48.4949302673,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682154938555,41598,1517122682154837134,gps,0,1,39.9950140157,116.324170683,48.4746322632,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682164963622,41599,1517122682164863499,gps,0,1,39.9950139925,116.32416998,48.4749183655,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682175203844,41600,1517122682174909634,gps,0,1,39.9950139696,116.324169278,48.4753990173,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682185700813,41601,1517122682184799591,gps,0,1,39.9950139555,116.3241685,48.4561805725,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682194967134,41602,1517122682194783143,gps,0,1,39.9950139317,116.324167794,48.4565544128,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682204995764,41603,1517122682204858819,gps,0,1,39.9950139088,116.324167091,48.4569015503,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682215038820,41604,1517122682214915993,gps,0,1,39.9950138939,116.324166315,48.4386634827,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682225016248,41605,1517122682224856689,gps,0,1,39.9950138696,116.324165607,48.43907547,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682235307644,41606,1517122682235023353,gps,0,1,39.9950138461,116.324164901,48.4394989014,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682245107554,41607,1517122682244896430,gps,0,1,39.9950138303,116.324164126,48.4221992493,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682255066805,41608,1517122682254852488,gps,0,1,39.9950138056,116.324163417,48.4226379395,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682265159479,41609,1517122682265009086,gps,0,1,39.9950137813,116.324162709,48.4231109619,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682274954397,41610,1517122682274799757,gps,0,1,39.995013765,116.324161935,48.4067115784,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682284958056,41611,1517122682284850430,gps,0,1,39.9950137403,116.324161224,48.4072341919,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682294981645,41612,1517122682294842418,gps,0,1,39.9950137157,116.324160515,48.4077415466,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682305963122,41613,1517122682304835279,gps,0,1,39.9950136989,116.324159742,48.3922462463,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682314946754,41614,1517122682314798406,gps,0,1,39.9950136737,116.32415903,48.3928108215,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682325015984,41615,1517122682324849736,gps,0,1,39.9950136492,116.32415832,48.3934135437,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682335350662,41616,1517122682335111467,gps,0,1,39.9950136316,116.324157549,48.3787879944,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682345128494,41617,1517122682344899982,gps,0,1,39.9950136062,116.324156837,48.3794670105,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682354999336,41618,1517122682354860585,gps,0,1,39.9950135811,116.324156124,48.3800392151,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682364980804,41619,1517122682364780807,gps,0,1,39.9950135999,116.324155371,48.3662605286,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682375016181,41620,1517122682374785614,gps,0,1,39.9950135742,116.324154657,48.3667678833,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682385021877,41621,1517122682384895700,gps,0,1,39.9950135489,116.324153944,48.3674850464,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682395016657,41622,1517122682394862502,gps,0,1,39.9950135658,116.324153192,48.3542175293,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682405183561,41623,1517122682404900646,gps,0,1,39.9950135401,116.324152478,48.3545188904,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682415616679,41624,1517122682414891798,gps,0,1,39.9950135146,116.324151764,48.3550109863,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682424902902,41625,1517122682424793021,gps,0,1,39.9950135302,116.324151014,48.3423233032,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682435230354,41626,1517122682434785604,gps,0,1,39.9950135054,116.324150299,48.3426246643,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682445045301,41627,1517122682444912726,gps,0,1,39.9950134797,116.324149586,48.3428916931,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682454946810,41628,1517122682454783186,gps,0,1,39.9950134944,116.324148836,48.3308448792,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682466174289,41629,1517122682464869464,gps,0,1,39.9950134707,116.324148122,48.3312034607,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682475072879,41630,1517122682474951003,gps,0,1,39.9950134459,116.324147408,48.3315162659,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682484902767,41631,1517122682484778730,gps,0,1,39.9950134598,116.32414666,48.3201446533,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682495061345,41632,1517122682494920376,gps,0,1,39.9950134368,116.324145947,48.3206329346,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
1517122682505150676,41633,1517122682504909248,gps,0,1,39.9950134129,116.324145232,48.3209457397,0.714025,0.0,0.0,0.0,0.725904,0.0,0.0,0.0,4.460544,2
