%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1517122676035358535,40986,1517122676035030720,gps,-0.00547945371505,0.00780350000275,0.714787470538,0.699276735589,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00654,0.00661,0.02836,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9315,-0.3307,9.7694,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676045218078,40987,1517122676045057724,gps,-0.00550127095519,0.00779867541295,0.71487736316,0.699184719743,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00295,0.00238,0.02572,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0925,-0.2801,10.0023,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676055255228,40988,1517122676055087651,gps,-0.00549987191622,0.00779545019376,0.714976318355,0.699083576231,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00045,-0.00069,0.02836,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0779,-0.142,10.0982,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676065372477,40989,1517122676065010098,gps,-0.00550747349876,0.00781472753207,0.714941150236,0.699119266984,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00179,0.00331,0.02601,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0308,-0.1856,9.8646,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676075585142,40990,1517122676075031140,gps,-0.00549189244727,0.00782962093145,0.715049333178,0.699008574536,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00524,-0.00029,0.03099,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8038,-0.1184,9.8038,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676085332530,40991,1517122676085166346,gps,-0.005457600795,0.00786930724424,0.715134163056,0.69892161036,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01116,0.00057,0.02444,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.193,-0.0554,10.0483,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676095288056,40992,1517122676095016103,gps,-0.0054253778443,0.00786710222706,0.715100997944,0.698955818859,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00422,-0.00531,0.02472,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8523,0.1058,10.1729,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676105436000,40993,1517122676105138601,gps,-0.0053684875606,0.00792997031799,0.715194996587,0.6988593648,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.0177,0.00058,0.02716,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.1377,-0.1986,9.6226,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676115211275,40994,1517122676115024010,gps,-0.00531489737308,0.00790140403545,0.715268700622,0.698784663248,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00402,-0.01175,0.02098,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8616,0.1241,9.851,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676125180310,40995,1517122676125008270,gps,-0.00529483449772,0.00789552378903,0.715282745564,0.698770505481,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.0023,-0.00389,0.0272,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0309,0.0405,9.8821,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676135591513,40996,1517122676135272762,gps,-0.00526689208158,0.00787366279639,0.715366837696,0.698684873749,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00139,-0.00712,0.02397,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.1413,0.0082,9.776,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676145402342,40997,1517122676145182781,gps,-0.00528665229526,0.0078007611163,0.715440650299,0.698609959372,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.0126,-0.00748,0.02096,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0175,0.0336,9.6068,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676155176889,40998,1517122676155002348,gps,-0.00528912744296,0.00775962808895,0.715453330461,0.698597412846,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.0059,-0.00557,0.02557,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9182,0.0489,9.3608,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676165252750,40999,1517122676165045428,gps,-0.00528866707091,0.00770030396379,0.715539899354,0.698509404198,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.0077,-0.00839,0.02456,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0447,0.0185,9.4964,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676175269712,41000,1517122676175102360,gps,-0.00533959163004,0.00762909238404,0.715619586839,0.698428158541,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.01669,-0.00273,0.02264,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9769,-0.1883,9.5066,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676185219709,41001,1517122676185023101,gps,-0.00534494460895,0.00759215731258,0.715633255411,0.698414514787,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00575,-0.00463,0.02487,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9472,-0.1119,9.7105,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676195438161,41002,1517122676195019565,gps,-0.00536384758502,0.00759167688599,0.715713213702,0.698332436103,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00209,0.00258,0.02289,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9764,-0.062,9.5926,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676205343955,41003,1517122676205085589,gps,-0.005343997425,0.00761511616653,0.715778598823,0.698265314307,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00665,0.00045,0.01883,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.061,-0.2236,9.5078,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676215144912,41004,1517122676214982700,gps,-0.0053117018946,0.007626770576,0.715786508841,0.698257325028,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00642,-0.00315,0.0223,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0476,-0.1363,9.6071,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676225185420,41005,1517122676224984560,gps,-0.00527916042499,0.00767543181741,0.715857896274,0.698183851541,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01205,0.00199,0.02066,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9869,-0.1331,9.7711,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676235445262,41006,1517122676235148348,gps,-0.00522723473651,0.00771682486977,0.715942271231,0.698097264638,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01385,-0.00171,0.02436,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8476,-0.1532,9.8643,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676245171887,41007,1517122676245027544,gps,-0.00515555588091,0.00782962753264,0.715917303797,0.698122146405,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.02616,0.00541,0.01215,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.045,-0.0978,9.6139,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676255376653,41008,1517122676255077267,gps,-0.00509753242262,0.00790589177532,0.715983822025,0.698053492676,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.0195,0.00226,0.0194,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9716,-0.0086,9.6453,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676265450112,41009,1517122676265136112,gps,-0.00502830816146,0.00799650481086,0.716042836515,0.69799242711,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.02309,0.0027,0.01724,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0573,-0.028,9.6235,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676275192910,41010,1517122676275014205,gps,-0.0049663385483,0.00807082769304,0.716043396059,0.697991441339,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01953,0.00131,0.01841,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0414,-0.0297,9.7688,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676285319227,41011,1517122676285208090,gps,-0.00490323739596,0.00820814027778,0.71608857865,0.697943932005,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.02879,0.01007,0.01348,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9807,-0.0387,9.435,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676295278037,41012,1517122676295074429,gps,-0.00483711296462,0.00827708389137,0.716161059245,0.697869206543,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01975,0.00011,0.02113,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9516,-0.0394,9.5428,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676305349801,41013,1517122676305006878,gps,-0.0048107910895,0.0083549130526,0.716151420884,0.697878351923,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01483,0.00697,0.01468,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9849,-0.0509,9.6906,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676315196177,41014,1517122676314985530,gps,-0.00478244903233,0.00849405140552,0.716228956531,0.69779729227,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.02456,0.01524,0.02283,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9315,-0.0446,9.4885,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676325406839,41015,1517122676325078563,gps,-0.00472948955074,0.00858597048022,0.716279831361,0.697744305763,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.02103,0.00516,0.01493,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9802,-0.0992,9.5451,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676335553286,41016,1517122676335304229,gps,-0.00472647660284,0.00870586129347,0.716279053744,0.697743638857,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01767,0.01611,0.01658,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9892,-0.1006,9.6856,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676345441958,41017,1517122676345272101,gps,-0.0047203175035,0.00880779079109,0.716327667154,0.697692492933,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.01595,0.01325,0.01443,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0383,-0.2017,9.4181,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676355461443,41018,1517122676355268159,gps,-0.00480189233523,0.00888788132188,0.716401628966,0.697614975047,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00073,0.0228,0.02168,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9125,-0.1462,9.5226,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676365137159,41019,1517122676364987928,gps,-0.00480513896724,0.00895221556782,0.716448940632,0.697565540966,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00903,0.00937,0.01499,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0241,-0.0573,9.6018,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676375148606,41020,1517122676375011490,gps,-0.00488884962054,0.00902853185068,0.716498508958,0.69751306183,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00026,0.02261,0.01464,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0115,-0.2475,9.8665,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676385369273,41021,1517122676385151413,gps,-0.00499861637619,0.00908246557533,0.716562295331,0.697446054948,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.0071,0.02312,0.01869,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9581,-0.1834,10.0751,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676395293191,41022,1517122676395040286,gps,-0.00506017359658,0.00910845550259,0.716618427654,0.697387596555,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00439,0.01235,0.01734,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.037,-0.2905,9.8613,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676405354509,41023,1517122676405197991,gps,-0.00515715058336,0.00912322747815,0.71669072699,0.697312392235,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.01082,0.01578,0.02086,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9547,-0.3148,9.9556,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676415205533,41024,1517122676415057244,gps,-0.00523413215928,0.00914921639352,0.71676287706,0.697237315244,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00632,0.01461,0.02098,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0541,-0.304,10.0258,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676425144160,41025,1517122676425002021,gps,-0.00528705805508,0.00918108101436,0.716800789299,0.697197520957,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00253,0.01195,0.01201,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0264,-0.2519,10.2992,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676435272084,41026,1517122676435005734,gps,-0.00531259738149,0.00915660231132,0.716859658366,0.697137119332,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00658,0.00019,0.01692,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0001,-0.3221,9.9249,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676445252689,41027,1517122676445070775,gps,-0.00535994538618,0.00914557004421,0.716922522106,0.697072253666,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00763,0.00511,0.01801,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9716,-0.3533,9.686,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676455304228,41028,1517122676454990278,gps,-0.00535338871764,0.00917490407576,0.716983126171,0.697009583256,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00563,0.00311,0.01845,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9343,-0.285,9.9178,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676465143633,41029,1517122676464980996,gps,-0.00532534381839,0.00921341555786,0.717039428037,0.696951370131,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00987,0.00128,0.01637,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0778,-0.2718,10.2445,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676475239761,41030,1517122676475063654,gps,-0.00531889993956,0.0091780691918,0.717098428985,0.696891179092,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00364,-0.00594,0.01677,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0045,-0.3296,10.1501,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676485204416,41031,1517122676485011053,gps,-0.00528532722946,0.00917280078909,0.717158780374,0.69682939718,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00438,-0.0056,0.01826,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9545,-0.2505,9.6692,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676495260558,41032,1517122676495081575,gps,-0.00528981284353,0.00911184669355,0.717217750678,0.69676946707,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00885,-0.00797,0.01666,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0711,-0.1997,9.8277,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676505412020,41033,1517122676505091702,gps,-0.00524934382593,0.00908789204572,0.717285998572,0.696699828376,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,0.00279,-0.00923,0.01946,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.8963,-0.1617,10.1022,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676515755366,41034,1517122676515002971,gps,-0.0052207792928,0.00905084132109,0.717333507262,0.696651609554,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00096,-0.00933,0.01429,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,1.0598,-0.1559,10.0067,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122676525234241,41035,1517122676525106001,gps,-0.00519462272498,0.00899632554405,0.717396209741,0.69658794152,1.6641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0006533136,-0.00364,-0.01146,0.01783,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,0.9752,-0.1957,9.6703,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
