0-number,1-lidar_rel_time,2-lidar_time,3-can_veh_speed,4-imu_veh_acc,5-meroad_ltype,6-meroad_rtype,7-meroad_loffset,8-meroad-roffset,9-lidar_ped_x,10-lidar_ped_y,11-lidar_curve_x1,12-lidar_curve_y1,13-lidar_curve_x2,14-lidar_curve_y2,15-lidar_pc_lat,16-lidar_vc_lat,17-lidar_pv_lon,18-me_is_valid,19-me_obj_id,20-me_obj_x,21-me_obj_y,22-me_obj_relspeed,23-me_obj_width,24-me_obj_length,25-me_obj_height,26-me_obj_speed,27-me_obj_class
0,0.0,1517122727.2401292,20.12,1.1556,2,2,0.0,0.0,30.0,-3.7250000000000014,2.8653106318422346,-1.942380458403381,35.316455218882865,-2.4866887941285043,-1.3272982782658485,1.8940537194558917,30.058252050090573,1,42,31.625,-2.25,-5.0625,0.600000023842,0.0,0.0,0.0,3,44,35.375,1.0625,0.0,0.649999976158,0.0,0.0,0.0,3
1,0.10083603858947754,1517122727.3409653,20.44,1.1623,2,2,0.0,0.0,29.350000000000009,-3.6500000000000021,1.984049516858704,-1.942380458403381,35.135019106974482,-2.5644471278035219,-1.1938966137614482,1.9048151189595117,29.41331306734244,1,42,31.125,-2.1875,-4.5625,0.600000023842,0.0,0.0,0.0,3,44,38.125,1.0625,0.0,0.649999976158,0.0,0.0,0.0,3
2,0.20170068740844727,1517122727.4418299,20.78,1.1691,2,2,0.0,0.0,28.775000000000006,-3.6000000000000014,1.2583050692252016,-1.942380458403381,34.227838547432611,-2.5903665723618587,-1.1165883577467668,1.917279349153368,28.840185015651834,1,42,30.6875,-2.125,-4.3125,0.600000023842,0.0,0.0,0.0,3,44,38.125,1.0625,0.0,0.649999976158,0.0,0.0,0.0,3
3,0.30253696441650391,1517122727.5426662,21.19,1.0913,2,2,0.0,0.0,28.125,-3.5,0.6362383998250607,-1.9164610138450371,31.895088537182076,-2.5126082386868411,-1.0590997013261658,1.9039808924118864,28.186624104262876,1,42,29.75,-2.0625,-4.875,0.600000023842,0.0,0.0,0.0,3,44,37.1875,0.9375,0.0,0.649999976158,0.0,0.0,0.0,3
4,0.40340662002563477,1517122727.6435359,21.43,1.0899,2,2,0.0,0.0,27.550000000000011,-3.4000000000000021,0.37704395424167103,-1.9164610138450371,34.69438854948271,-2.6681249060368799,-0.88814792446740953,1.9077449274774247,27.617847185478521,1,42,30.25,-2.125,-5.4375,0.600000023842,0.0,0.0,0.0,3,44,35.3125,0.8125,0.0,0.649999976158,0.0,0.0,0.0,3
5,0.50434780120849609,1517122727.744477,21.7,1.1571,2,2,0.0,0.0,26.925000000000011,-3.1500000000000021,0.22152728689162871,-1.9164610138450371,33.2947385433324,-2.6162860169201991,-0.66834724569178272,1.9113456788801118,26.985613007951361,1,42,30.625,-2.1875,-6.0625,0.600000023842,0.0,0.0,0.0,3,44,35.125,0.75,0.0,0.649999976158,0.0,0.0,0.0,3
6,0.60513091087341309,1517122727.8452601,21.9,1.1756,2,2,0.0,0.0,26.325000000000003,-3.0,0.22152728689162871,-1.8905415692867003,32.568994095698898,-2.6681249060368799,-0.48183191326876246,1.8846719461500088,26.389491933028115,1,42,30.6875,-2.0625,-5.875,0.649999976158,0.0,0.0,0.0,3,44,34.875,0.6875,0.0,0.649999976158,0.0,0.0,0.0,3
7,0.7060847282409668,1517122727.946214,22.03,1.1028,2,2,0.0,0.0,25.725000000000009,-2.9500000000000028,0.14376895321662175,-1.8905415692867003,30.650955198381808,-2.6681249060368799,-0.40729816937503865,1.8862644892999318,25.79181450248764,1,42,30.4375,-1.9375,-6.125,0.649999976158,0.0,0.0,0.0,3,44,34.875,0.625,0.0,0.649999976158,0.0,0.0,0.0,3
8,0.80681991577148438,1517122728.0469491,22.23,1.0983,2,2,0.0,0.0,25.050000000000011,-2.8000000000000007,0.11784950865828137,-1.8905415692867003,32.828188541282302,-2.7718026842702344,-0.23766607827450079,1.8866819552877567,25.116322291137699,1,42,30.25,-1.875,-7.625,0.649999976158,0.0,0.0,0.0,3,44,37.375,0.625,0.0,0.649999976158,0.0,0.0,0.0,3
9,0.90778899192810059,1517122728.1479182,22.33,1.1958,2,2,0.0,0.0,24.5,-2.7000000000000028,0.11784950865828137,-1.8905415692867003,31.713652425273722,-2.7718026842702344,-0.12934814655507437,1.8865208797689463,24.56575405048067,1,42,30.0625,-1.875,-9.125,0.649999976158,0.0,0.0,0.0,3,44,37.0,0.5,0.0,0.649999976158,0.0,0.0,0.0,3
10,1.008530855178833,1517122728.2486601,22.51,1.1794,2,1,-1.30250227451,2.4474978447,23.850000000000009,-2.5250000000000021,0.19560784233328832,-1.8646221247283634,30.002969084423341,-2.849561017945252,0.12117937966013026,1.8571449560655247,23.920379355635973,1,42,29.5625,-1.875,-8.6875,0.649999976158,0.0,0.0,0.0,3,44,36.8125,0.5,0.0,0.649999976158,0.0,0.0,0.0,3
11,1.1093957424163818,1517122728.349525,22.75,1.0337,2,1,-1.28250229359,2.46749782562,23.200000000000003,-2.3250000000000028,0.16968839777496214,-1.8646221247283634,29.951130195306632,-2.9273193516202696,0.36118752857656267,1.8573849796432911,23.268154593508726,1,42,29.125,-1.8125,-7.0625,0.649999976158,0.0,0.0,0.0,3,44,36.8125,0.4375,0.0,0.649999976158,0.0,0.0,0.0,3
