%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517122727623362557,46145,1517122727623210738,gps,0,1,39.9950311548,116.324550393,41.8567047119,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727633495589,46146,1517122727633345796,gps,0,1,39.9950311096,116.324549664,41.8537940979,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727643432707,46147,1517122727643250519,gps,0,1,39.9950311088,116.324548963,41.8525314331,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727653450974,46148,1517122727653260659,gps,0,1,39.9950311086,116.324548265,41.8513336182,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727663354673,46149,1517122727663180546,gps,0,1,39.9950310646,116.324547535,41.8483810425,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727673359829,46150,1517122727673241817,gps,0,1,39.9950310632,116.324546832,41.8469657898,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727683345521,46151,1517122727683186385,gps,0,1,39.9950310624,116.324546131,41.8457717896,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727693322857,46152,1517122727693173470,gps,0,1,39.9950310198,116.3245454,41.8428726196,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727703457115,46153,1517122727703247271,gps,0,1,39.9950310181,116.324544696,41.8414802551,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727713418910,46154,1517122727713207965,gps,0,1,39.9950310169,116.324543993,41.8401184082,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727723423576,46155,1517122727723231227,gps,0,1,39.9950309715,116.324543241,41.8371620178,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727733655870,46156,1517122727733414553,gps,0,1,39.9950309696,116.324542534,41.8357772827,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727743416866,46157,1517122727743254561,gps,0,1,39.9950309679,116.324541829,41.8343696594,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727753353133,46158,1517122727753220077,gps,0,1,39.995030924,116.324541078,41.8315010071,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727763485535,46159,1517122727763337278,gps,0,1,39.9950309221,116.324540369,41.8302230835,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727773437721,46160,1517122727773215183,gps,0,1,39.9950309201,116.324539663,41.8288612366,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727783415584,46161,1517122727783168305,gps,0,1,39.9950308779,116.324538911,41.8261184692,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727793488149,46162,1517122727793275272,gps,0,1,39.9950308755,116.324538201,41.8247833252,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727803416099,46163,1517122727803303700,gps,0,1,39.9950308736,116.324537492,41.8235740662,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727813368645,46164,1517122727813199230,gps,0,1,39.9950308328,116.324536742,41.820930481,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727823573750,46165,1517122727823466846,gps,0,1,39.9950308302,116.324536031,41.8197174072,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727833341104,46166,1517122727833240831,gps,0,1,39.9950308278,116.32453532,41.8183555603,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727843493164,46167,1517122727843209604,gps,0,1,39.9950307881,116.32453457,41.8158187866,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727853377326,46168,1517122727853241699,gps,0,1,39.9950307849,116.324533857,41.8147621155,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727863352328,46169,1517122727863205462,gps,0,1,39.9950307822,116.324533146,41.8134422302,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727873622663,46170,1517122727873185901,gps,0,1,39.9950307434,116.324532396,41.8110466003,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727883468666,46171,1517122727883309537,gps,0,1,39.9950307396,116.324531682,41.8099098206,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727893389891,46172,1517122727893246288,gps,0,1,39.9950307361,116.324530969,41.8088035583,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727903732388,46173,1517122727903202258,gps,0,1,39.995030698,116.32453022,41.8064880371,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727913409382,46174,1517122727913253047,gps,0,1,39.9950306937,116.324529505,41.8053512573,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727923330934,46175,1517122727923193768,gps,0,1,39.9950306895,116.324528791,41.8041572571,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727933361558,46176,1517122727933219380,gps,0,1,39.9950306615,116.324528039,41.8018302917,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727943636804,46177,1517122727943405241,gps,0,1,39.9950306565,116.324527323,41.800693512,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727953463645,46178,1517122727953330295,gps,0,1,39.995030652,116.324526608,41.7994842529,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727963294511,46179,1517122727963179561,gps,0,1,39.9950306246,116.324525857,41.7972068787,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727973489055,46180,1517122727973189421,gps,0,1,39.9950306197,116.32452514,41.7959632874,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727983621513,46181,1517122727983449450,gps,0,1,39.9950306144,116.324524423,41.7948379517,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122727993318061,46182,1517122727993183527,gps,0,1,39.9950305879,116.324523672,41.7925834656,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728003509794,46183,1517122728003317947,gps,0,1,39.9950305831,116.324522954,41.7913169861,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728013532589,46184,1517122728013296815,gps,0,1,39.9950305782,116.324522236,41.7901306152,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728023301860,46185,1517122728023164934,gps,0,1,39.9950305529,116.324521485,41.7878990173,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728033393079,46186,1517122728033160932,gps,0,1,39.9950305487,116.324520765,41.7866096497,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728043377786,46187,1517122728043255159,gps,0,1,39.9950305436,116.324520047,41.7853813171,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728053395978,46188,1517122728053243442,gps,0,1,39.9950305194,116.324519295,41.7831611633,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728063357894,46189,1517122728063160260,gps,0,1,39.995030515,116.324518574,41.7818832397,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728073740004,46190,1517122728073286189,gps,0,1,39.9950305106,116.324517854,41.7805519104,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728083431590,46191,1517122728083252098,gps,0,1,39.9950304871,116.324517103,41.7783126831,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728093259625,46192,1517122728093107465,gps,0,1,39.9950304824,116.32451638,41.7770309448,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728103525295,46193,1517122728103252458,gps,0,1,39.9950304781,116.324515658,41.7757072449,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728113307206,46194,1517122728113163394,gps,0,1,39.995030455,116.324514907,41.7735824585,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728123446796,46195,1517122728123310219,gps,0,1,39.9950304495,116.324514183,41.7722549438,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728133565932,46196,1517122728133315764,gps,0,1,39.9950304447,116.32451346,41.7709693909,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728143314828,46197,1517122728143169589,gps,0,1,39.9950303953,116.32451268,41.7660255432,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728153486155,46198,1517122728153333887,gps,0,1,39.995030389,116.324511954,41.764591217,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728163258490,46199,1517122728163156020,gps,0,1,39.9950303834,116.32451123,41.7633209229,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728173371682,46200,1517122728173164887,gps,0,1,39.9950303352,116.324510451,41.7584609985,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728183363713,46201,1517122728183229952,gps,0,1,39.9950303284,116.324509723,41.7570457458,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728193344147,46202,1517122728193159179,gps,0,1,39.9950303222,116.324508998,41.7556419373,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728203329248,46203,1517122728203195743,gps,0,1,39.9950302754,116.324508219,41.7508659363,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728213479353,46204,1517122728213333913,gps,0,1,39.995030269,116.32450749,41.7492523193,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728223631519,46205,1517122728223487878,gps,0,1,39.995030262,116.324506762,41.7479400635,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728233589368,46206,1517122728233338802,gps,0,1,39.995030217,116.324505984,41.743183136,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728243428317,46207,1517122728243284293,gps,0,1,39.9950302104,116.324505253,41.7416610718,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728253354835,46208,1517122728253192120,gps,0,1,39.9950302039,116.324504523,41.7401771545,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728263328794,46209,1517122728263162269,gps,0,1,39.9950301607,116.324503745,41.735660553,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728273480697,46210,1517122728273219206,gps,0,1,39.9950301541,116.324503013,41.7341918945,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728283280298,46211,1517122728283157314,gps,0,1,39.995030147,116.324502282,41.7327346802,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728293321910,46212,1517122728293172635,gps,0,1,39.9950301046,116.324501504,41.7284660339,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728303505743,46213,1517122728303393698,gps,0,1,39.9950300969,116.32450077,41.72706604,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728313445618,46214,1517122728313221716,gps,0,1,39.9950300897,116.324500037,41.7256011963,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728323405624,46215,1517122728323185843,gps,0,1,39.9950300613,116.324499259,41.7215309143,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728333432865,46216,1517122728333254663,gps,0,1,39.9950300525,116.324498522,41.7203330994,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728343355402,46217,1517122728343195529,gps,0,1,39.9950300446,116.324497788,41.7188415527,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728353287249,46218,1517122728353142694,gps,0,1,39.995030016,116.324497009,41.7150154114,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728363427818,46219,1517122728363287634,gps,0,1,39.9950300063,116.324496271,41.7138328552,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728373380636,46220,1517122728373176884,gps,0,1,39.9950299975,116.324495535,41.7125701904,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728384118841,46221,1517122728383209945,gps,0,1,39.995029969,116.324494756,41.7089080811,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728393466210,46222,1517122728393244800,gps,0,1,39.9950299592,116.324494017,41.7077140808,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728403370805,46223,1517122728403185863,gps,0,1,39.9950299489,116.324493278,41.7065544128,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728413359886,46224,1517122728413226186,gps,0,1,39.9950299209,116.324492499,41.7029838562,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728423502879,46225,1517122728423316607,gps,0,1,39.9950299107,116.324491757,41.7016525269,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728433397790,46226,1517122728433185776,gps,0,1,39.9950299006,116.324491017,41.7004928589,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728443250393,46227,1517122728443134507,gps,0,1,39.9950298732,116.324490238,41.6969947815,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728453344795,46228,1517122728453105335,gps,0,1,39.9950298628,116.324489494,41.6956596375,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728463332035,46229,1517122728463224163,gps,0,1,39.9950298526,116.324488753,41.694278717,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728473419064,46230,1517122728473231068,gps,0,1,39.9950298258,116.324487974,41.6907691956,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728483461722,46231,1517122728483316712,gps,0,1,39.9950298152,116.324487229,41.6894302368,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728493448491,46232,1517122728493302786,gps,0,1,39.995029805,116.324486485,41.6881141663,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728503563626,46233,1517122728503280548,gps,0,1,39.9950297788,116.324485705,41.6847267151,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728513640170,46234,1517122728513228823,gps,0,1,39.9950297683,116.32448496,41.6833724976,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728523505301,46235,1517122728523296854,gps,0,1,39.9950297577,116.324484214,41.6821670532,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728533458366,46236,1517122728533304907,gps,0,1,39.9950297322,116.324483436,41.6790237427,0.719104,0.0,0.0,0.0,0.731025,0.0,0.0,0.0,4.460544,2
1517122728543861379,46237,1517122728543328153,gps,0,1,39.9950297214,116.32448269,41.6778335571,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728553545508,46238,1517122728553420480,gps,0,1,39.9950297111,116.324481944,41.6765861511,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728563276034,46239,1517122728563137872,gps,0,1,39.995029667,116.324481162,41.6736679077,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728573447190,46240,1517122728573179113,gps,0,1,39.9950296557,116.324480415,41.6728744507,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728583478572,46241,1517122728583216138,gps,0,1,39.9950296451,116.32447967,41.6715583801,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728593364726,46242,1517122728593140456,gps,0,1,39.9950296019,116.324478889,41.6689605713,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728603404939,46243,1517122728603217322,gps,0,1,39.9950295903,116.324478142,41.6682624817,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728613439787,46244,1517122728613243118,gps,0,1,39.995029579,116.324477396,41.6673774719,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728623310959,46245,1517122728623178309,gps,0,1,39.9950295369,116.324476616,41.6649856567,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728633382360,46246,1517122728633269771,gps,0,1,39.9950295255,116.32447587,41.664352417,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728643422440,46247,1517122728643235675,gps,0,1,39.9950295137,116.324475123,41.6636772156,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728653326390,46248,1517122728653176061,gps,0,1,39.995029473,116.324474345,41.6614303589,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728663451809,46249,1517122728663166154,gps,0,1,39.9950294617,116.324473599,41.6607971191,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728673596989,46250,1517122728673225492,gps,0,1,39.9950294505,116.324472852,41.6601676941,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728683491113,46251,1517122728683269893,gps,0,1,39.9950294114,116.324472075,41.6579704285,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728693248666,46252,1517122728693135850,gps,0,1,39.9950294002,116.324471329,41.6572380066,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728703929686,46253,1517122728703263458,gps,0,1,39.9950293891,116.324470583,41.6566505432,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728713275356,46254,1517122728713126797,gps,0,1,39.995029351,116.324469808,41.6544761658,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728723393899,46255,1517122728723239157,gps,0,1,39.9950293395,116.324469062,41.653629303,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728733619167,46256,1517122728733361890,gps,0,1,39.9950293281,116.324468316,41.6529464722,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728743771884,46257,1517122728743315002,gps,0,1,39.9950292906,116.324467543,41.6507644653,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728753403762,46258,1517122728753173284,gps,0,1,39.9950292782,116.324466798,41.6500244141,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728763339722,46259,1517122728763235487,gps,0,1,39.9950292665,116.324466052,41.6491584778,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
1517122728773396433,46260,1517122728773179084,gps,0,1,39.9950291952,116.324465249,41.6468315125,0.731025,0.0,0.0,0.0,0.743044,0.0,0.0,0.0,4.6656,2
