%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1517122727303472211,46113,1517122727303295451,utm,0.0308,5.6964,-0.1316,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727313365776,46114,1517122727313215130,utm,0.0304,5.7048,-0.1334,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727323437060,46115,1517122727323297617,utm,0.0305,5.7141,-0.1332,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727333502549,46116,1517122727333205998,utm,0.0311,5.7237,-0.135,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727343382992,46117,1517122727343198785,utm,0.0309,5.7334,-0.137,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727353426390,46118,1517122727353287967,utm,0.0305,5.7422,-0.1391,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727363373299,46119,1517122727363170032,utm,0.0294,5.7503,-0.1373,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727373528219,46120,1517122727373228549,utm,0.0304,5.7594,-0.1345,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727383518862,46121,1517122727383355408,utm,0.0306,5.769,-0.1343,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727393613117,46122,1517122727393246101,utm,0.0294,5.7768,-0.1314,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727403591195,46123,1517122727403307210,utm,0.0289,5.7858,-0.1288,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727413446581,46124,1517122727413283369,utm,0.028,5.7957,-0.1281,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727423373432,46125,1517122727423224691,utm,0.0258,5.8036,-0.1259,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727433424881,46126,1517122727433243812,utm,0.0249,5.8126,-0.1227,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727443532733,46127,1517122727443266909,utm,0.0222,5.8207,-0.1209,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727453362531,46128,1517122727453173810,utm,0.0194,5.8308,-0.121,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727463357067,46129,1517122727463181305,utm,0.0176,5.8396,-0.1215,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727473405757,46130,1517122727473282692,utm,0.0159,5.847,-0.1242,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727483454753,46131,1517122727483263396,utm,0.0129,5.8547,-0.1206,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727493455033,46132,1517122727493265133,utm,0.0114,5.8638,-0.1178,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727503521102,46133,1517122727503201706,utm,0.0093,5.8725,-0.1205,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727513412113,46134,1517122727513226076,utm,0.0072,5.8807,-0.1217,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727524109330,46135,1517122727523374421,utm,0.0066,5.8875,-0.1185,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727533437150,46136,1517122727533239809,utm,0.0073,5.8967,-0.1148,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727543384295,46137,1517122727543217467,utm,0.0064,5.9047,-0.1159,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.002916,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727553677043,46138,1517122727553529022,utm,0.0051,5.9103,-0.1159,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727563330101,46139,1517122727563174313,utm,0.0051,5.9191,-0.1101,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727573307897,46140,1517122727573170279,utm,0.0046,5.9274,-0.1074,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727583762563,46141,1517122727583271075,utm,0.0041,5.9342,-0.1098,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727593438063,46142,1517122727593198271,utm,0.0043,5.9414,-0.1103,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727603338912,46143,1517122727603167555,utm,0.0027,5.9486,-0.109,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727613482574,46144,1517122727613264241,utm,0.0006,5.9574,-0.1117,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727623377873,46145,1517122727623210738,utm,-0.0013,5.9645,-0.1176,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727633608937,46146,1517122727633345796,utm,-0.0052,5.9698,-0.1208,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727643435604,46147,1517122727643250519,utm,-0.0069,5.9774,-0.1234,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727653454580,46148,1517122727653260659,utm,-0.0089,5.9832,-0.1269,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727663368123,46149,1517122727663180546,utm,-0.0128,5.9884,-0.1332,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727673395021,46150,1517122727673241817,utm,-0.0141,5.9944,-0.1373,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727683400973,46151,1517122727683186385,utm,-0.0145,6.0008,-0.1356,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727693336179,46152,1517122727693173470,utm,-0.0171,6.0078,-0.1359,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727703479843,46153,1517122727703247271,utm,-0.0181,6.0132,-0.1376,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727713471259,46154,1517122727713207965,utm,-0.0178,6.0182,-0.1386,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727723432388,46155,1517122727723231227,utm,-0.019,6.0244,-0.1369,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727733665787,46156,1517122727733414553,utm,-0.0202,6.029,-0.1378,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727743431135,46157,1517122727743254561,utm,-0.0208,6.0329,-0.1375,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727753364616,46158,1517122727753220077,utm,-0.023,6.0392,-0.1359,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727763526637,46159,1517122727763337278,utm,-0.0218,6.0443,-0.1319,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727773454816,46160,1517122727773215183,utm,-0.0222,6.0498,-0.129,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727783427593,46161,1517122727783168305,utm,-0.0242,6.0551,-0.1305,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727793500565,46162,1517122727793275272,utm,-0.025,6.0584,-0.1321,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727803431991,46163,1517122727803303700,utm,-0.0253,6.0613,-0.1311,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727813399064,46164,1517122727813199230,utm,-0.0267,6.0654,-0.1275,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727823594012,46165,1517122727823466846,utm,-0.0275,6.0687,-0.1244,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727833382359,46166,1517122727833240831,utm,-0.0288,6.0733,-0.1255,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727843519534,46167,1517122727843209604,utm,-0.0311,6.0771,-0.1233,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122727853426262,46168,1517122727853241699,utm,-0.0333,6.081,-0.1146,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.003025,0.0,0.0,0.0,0.0,0.0,0.0,0.003721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
