%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1517122729283378195,46311,1517122729283165885,gps,-0.00205792550903,0.0101987149734,0.720114050716,0.693777705837,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.01162,-0.01496,0.0157,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3186,-0.2637,10.0988,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729293336275,46312,1517122729293192264,gps,-0.00202206478274,0.0101596154805,0.720178448959,0.693711535959,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00019,-0.01087,0.01829,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2739,-0.3084,9.481,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729303462116,46313,1517122729303157459,gps,-0.00202119549981,0.0101028961703,0.720240999722,0.693647423823,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00756,-0.00825,0.01774,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2798,-0.2463,9.2269,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729313555011,46314,1517122729313124338,gps,-0.00201533492094,0.0100278277099,0.720325649876,0.693560624046,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00867,-0.0101,0.01704,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2729,-0.2507,9.7341,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729323437989,46315,1517122729323241112,gps,-0.00205133852595,0.00996228538141,0.720383782121,0.693501082434,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.01402,-0.00416,0.01653,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.4264,-0.2955,9.7588,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729333382766,46316,1517122729333191320,gps,-0.00207826483549,0.0099187544666,0.720470372938,0.693411667658,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00944,-0.00251,0.02483,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3198,-0.2431,9.4996,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729343322475,46317,1517122729343136286,gps,-0.00208105812973,0.00988521350129,0.720562710651,0.693316184558,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.0038,-0.00295,0.01903,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3193,-0.1709,9.5054,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729353366572,46318,1517122729353241845,gps,-0.0020786705661,0.00987239939128,0.720611073008,0.693266107867,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00121,-0.00236,0.01397,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2089,-0.19,9.8302,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729363269167,46319,1517122729363121202,gps,-0.00214456516507,0.00985505035688,0.720668137722,0.69320683356,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.01122,0.00686,0.01644,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2705,-0.1722,10.2621,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729373461326,46320,1517122729373204734,gps,-0.00210996715887,0.00982008438926,0.720770180454,0.693101335267,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00129,-0.00861,0.02222,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3158,-0.325,10.1424,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729383456064,46321,1517122729383174165,gps,-0.00205216011169,0.00975459883407,0.720825166675,0.693045247822,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00103,-0.01762,0.01544,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2746,-0.1823,9.7263,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729393393316,46322,1517122729393204273,gps,-0.00199040240701,0.00973230926082,0.720890635652,0.692977641691,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00575,-0.01228,0.01877,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.4662,-0.2321,9.4976,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729403314822,46323,1517122729403133978,gps,-0.00193525873863,0.00973669597159,0.720986213673,0.692878294665,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00968,-0.00627,0.02086,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3298,-0.2224,9.5775,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729413276969,46324,1517122729413134038,gps,-0.00189361688687,0.00969848295996,0.721047029743,0.69281565697,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00067,-0.01156,0.01728,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.2869,-0.2346,9.7849,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729423353994,46325,1517122729423202589,gps,-0.00185001971058,0.00966070229047,0.721094324598,0.692767077228,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00086,-0.01171,0.01342,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.3981,-0.2775,9.3937,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729433253288,46326,1517122729433110239,gps,-0.00183242875077,0.00960994987217,0.721174685005,0.692684173904,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.0036,-0.00851,0.01658,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.482,-0.1283,9.1714,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729443938231,46327,1517122729443163817,gps,-0.00178761955783,0.00958423259474,0.721219724828,0.692637751946,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00279,-0.01017,0.01279,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.4098,-0.186,9.6965,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729453367117,46328,1517122729453184073,gps,-0.00177896843761,0.00954115216707,0.721271563725,0.692584386951,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00468,-0.00737,0.01475,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.5081,-0.215,9.8781,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729463260642,46329,1517122729463098776,gps,-0.00178244463213,0.00951613769868,0.72135569566,0.692497094834,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00293,-0.00201,0.0182,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.4762,-0.2847,9.4829,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729473333755,46330,1517122729473142320,gps,-0.00175391374683,0.00948412271169,0.721386258378,0.692465769137,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00047,-0.00866,0.00861,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.5048,-0.1983,9.4996,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729483471243,46331,1517122729483323958,gps,-0.00174531693187,0.00944316237472,0.72144012723,0.692410227665,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00432,-0.00703,0.01536,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.6417,-0.2796,10.1478,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729493294623,46332,1517122729493125139,gps,-0.00177692538628,0.00941232727966,0.721496956879,0.692351349999,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00786,0.00136,0.01062,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.4946,-0.3162,9.6669,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729503488406,46333,1517122729503204334,gps,-0.00174437104898,0.00937965388247,0.721545518182,0.692301267119,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.0001,-0.00947,0.01375,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.6554,-0.1343,9.6828,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729513876323,46334,1517122729513217521,gps,-0.00174256598742,0.00936047933911,0.721598384951,0.692246427024,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00213,-0.0031,0.01522,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.5861,-0.1286,9.9568,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729523298723,46335,1517122729523166373,gps,-0.00177659747365,0.00939145217968,0.72166060541,0.692181056464,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00073,0.01023,0.01281,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.6197,-0.2815,9.7175,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729533237030,46336,1517122729533097386,gps,-0.00177215933866,0.00936845378655,0.721707978189,0.692131985782,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00245,-0.00405,0.01356,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.6958,-0.1624,10.0921,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729543386677,46337,1517122729543193172,gps,-0.00180234539906,0.00934543983875,0.721753259618,0.692084999503,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00714,0.00104,0.01304,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.8633,-0.2146,9.9358,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729553270011,46338,1517122729553099006,gps,-0.00182210643312,0.00934945943763,0.721822056619,0.692013140132,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00075,0.00451,0.01166,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.7452,-0.1655,9.6972,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729563353683,46339,1517122729563197639,gps,-0.00184939255684,0.00937807998674,0.721885327471,0.691946678108,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00077,0.00772,0.01852,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.7536,-0.0483,9.9948,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729573734359,46340,1517122729573192550,gps,-0.00184766935046,0.0093638496608,0.721937063721,0.691892896671,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00143,-0.00243,0.01497,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.6022,-0.1881,10.2465,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729583269443,46341,1517122729583105528,gps,-0.00187663844844,0.00934678095542,0.72201407395,0.691812686305,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.005,0.00284,0.01429,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.7812,-0.174,10.0547,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729593339022,46342,1517122729593112711,gps,-0.00190451871686,0.00935593856064,0.722073434365,0.69175052917,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00216,0.00513,0.01725,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.8439,-0.0779,9.6951,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729603649976,46343,1517122729603384201,gps,-0.00190515616804,0.00933989851154,0.722119991164,0.691702143294,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00205,-0.00236,0.01345,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.8853,-0.1326,9.6017,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729613392899,46344,1517122729613200586,gps,-0.00192057492256,0.00934714091982,0.722202194679,0.691616174152,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00031,0.00417,0.01628,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.955,-0.08,9.923,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729623313976,46345,1517122729623156308,gps,-0.00196569241343,0.00931949089803,0.722262020012,0.691553944094,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00982,0.00255,0.01733,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.9557,-0.2546,9.8211,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729633485392,46346,1517122729633276664,gps,-0.00202898628628,0.00932358314024,0.722333167901,0.691479391278,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00769,0.00936,0.02074,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.9686,-0.1929,9.827,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729643275630,46347,1517122729643124185,gps,-0.00203985391121,0.00930582233742,0.72240738067,0.691402066109,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00269,0.00012,0.01422,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.9359,-0.1385,9.75,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729653272788,46348,1517122729653111342,gps,-0.00208052613534,0.00929377080426,0.722479770708,0.691326462789,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00688,0.00385,0.021,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-0.9865,-0.2039,9.8991,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729663933300,46349,1517122729663219923,gps,-0.00214679136616,0.00932785739988,0.722538054655,0.691264885509,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00382,0.01408,0.01718,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.0194,-0.2684,9.8167,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729673385551,46350,1517122729673104453,gps,-0.00216978900945,0.00929813679836,0.722614126047,0.691185692491,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00607,9e-05,0.01505,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.1182,-0.2943,9.9985,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729683368685,46351,1517122729683203336,gps,-0.0021648534985,0.00932992096096,0.7226669245,0.691130076192,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00559,0.00354,0.01552,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.1629,-0.2567,10.1738,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729693294105,46352,1517122729693169610,gps,-0.00218246379534,0.00937357779549,0.722719205615,0.691074759145,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00425,0.00839,0.01539,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.0367,-0.2421,10.2165,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729703449159,46353,1517122729703117186,gps,-0.00217868016001,0.00936745247632,0.722789080793,0.691001771976,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00097,-0.00056,0.01374,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.1472,-0.3664,9.9752,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729713314909,46354,1517122729713129427,gps,-0.00215172283243,0.00935031605054,0.722811774716,0.690978349886,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00141,-0.0063,0.00645,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2539,-0.1975,10.0634,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729723364977,46355,1517122729723182307,gps,-0.00216544190951,0.00934766701753,0.722888841693,0.690897716408,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00182,0.00129,0.0224,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.1407,-0.1624,10.1876,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729733579401,46356,1517122729733315624,gps,-0.00216048102837,0.00935999620807,0.722945328786,0.690838457513,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00365,0.00189,0.01027,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.0276,-0.2473,9.789,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729743379622,46357,1517122729743222841,gps,-0.00211451365178,0.00932310553898,0.722982101755,0.69080061456,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00129,-0.01189,0.01038,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2473,-0.2108,9.7553,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729753450592,46358,1517122729753256699,gps,-0.00211891153961,0.0092655642642,0.723039155662,0.690741658591,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00857,-0.00754,0.01625,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.3723,-0.0839,9.9059,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729763335477,46359,1517122729763157063,gps,-0.00211745801059,0.00923789356184,0.723083724255,0.69069537816,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00344,-0.00349,0.01032,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2368,-0.3379,9.8561,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729773405107,46360,1517122729773114985,gps,-0.00208790397976,0.00922291236579,0.723120881272,0.690656766862,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00222,-0.0064,0.01065,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2322,-0.2514,9.9051,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729783361676,46361,1517122729783183620,gps,-0.00209253809324,0.00912751531702,0.723183586378,0.690592361775,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.014,-0.0127,0.01768,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.1918,-0.1218,9.6893,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729793415376,46362,1517122729793120628,gps,-0.00207465182364,0.00911475409887,0.723217249903,0.690557330365,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00093,-0.00386,0.00726,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.3034,-0.1584,9.5384,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729803528479,46363,1517122729803342370,gps,-0.00208559149487,0.00904863595989,0.72325193423,0.690521840442,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.01082,-0.00767,0.00981,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2612,-0.2054,9.7769,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729813388568,46364,1517122729813228558,gps,-0.00206452686059,0.00901541374956,0.723295868027,0.690476319173,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00163,-0.00773,0.01255,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2779,-0.1164,9.2943,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729823457807,46365,1517122729823285734,gps,-0.00205864300903,0.00899839746154,0.723363058417,0.69040616781,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,-0.00114,-0.00285,0.01708,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.3073,-0.0432,9.3318,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729833297054,46366,1517122729833122025,gps,-0.00202455459164,0.0089909821461,0.723392851221,0.690375148902,1.3689e-06,0.0,0.0,0.0,7.744e-07,0.0,0.0,0.0,0.0001098304,0.00391,-0.006,0.00864,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.331,-0.1815,9.6525,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729843309221,46367,1517122729843181753,gps,-0.00206177463251,0.00899882702625,0.72343933471,0.690326226644,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,-0.00375,0.00628,0.01357,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.3986,-0.1731,9.5457,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729853495835,46368,1517122729853100464,gps,-0.00208038859768,0.00898725234956,0.723504361132,0.690258169602,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,-0.00367,0.00146,0.01664,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2104,-0.0229,10.0234,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729863308045,46369,1517122729863108488,gps,-0.00206349039427,0.00898266171129,0.723518575525,0.690243380747,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,0.00176,-0.0031,0.00411,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2633,-0.1361,10.14,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729873402052,46370,1517122729873185540,gps,-0.00210837210517,0.0089630501944,0.723578855613,0.690180308476,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,-0.00866,0.00362,0.01747,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.2769,-0.0349,9.5777,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729883273231,46371,1517122729883111798,gps,-0.00209656607285,0.00894906965355,0.723621136044,0.690136196727,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,-1e-05,-0.00326,0.01013,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.3558,-0.0905,9.7959,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
1517122729893298442,46372,1517122729893123302,gps,-0.00207940926164,0.00896599809262,0.723657501835,0.690097896659,1.4641e-06,0.0,0.0,0.0,7.569e-07,0.0,0.0,0.0,0.0001083681,0.00505,-0.00026,0.01066,0.000436332313,0.0,0.0,0.0,0.000436332313,0.0,0.0,0.0,0.000436332313,-1.373,-0.0758,9.8966,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
