%time,field.obs0.id,field.obs0.x,field.obs0.y,field.obs0.relspeed,field.obs0.width,field.obs0.length,field.obs0.height,field.obs0.speed,field.obs0.classification,field.obs1.id,field.obs1.x,field.obs1.y,field.obs1.relspeed,field.obs1.width,field.obs1.length,field.obs1.height,field.obs1.speed,field.obs1.classification,field.isvalid
1517122677485997007,40,35.625,-5.0625,-4.125,0.649999976158,0.0,0.0,0.0,3,37,45.4375,-2.375,0.0,0.5,0.0,0.0,0.0,3,1
1517122677584213049,40,35.25,-5.125,-4.6875,0.649999976158,0.0,0.0,0.0,3,37,48.75,-2.625,0.0,0.550000011921,0.0,0.0,0.0,3,1
1517122677684181425,40,34.875,-5.25,-5.25,0.649999976158,0.0,0.0,0.0,3,37,51.3125,-2.8125,0.0,0.550000011921,0.0,0.0,0.0,3,1
1517122677784473875,40,34.0625,-5.3125,-5.4375,0.649999976158,0.0,0.0,0.0,3,37,54.0625,-3.0625,0.0,0.600000023842,0.0,0.0,0.0,3,1
1517122677880432361,40,33.875,-5.375,-5.0625,0.649999976158,0.0,0.0,0.0,3,37,57.375,-3.25,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122677978852030,40,33.625,-5.4375,-4.6875,0.649999976158,0.0,0.0,0.0,3,37,58.5,-3.375,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122678076973447,40,33.0,-5.5,-3.9375,0.649999976158,0.0,0.0,0.0,3,37,57.75,-3.5,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122678164814435,40,32.8125,-5.5625,0.0,0.649999976158,0.0,0.0,0.0,3,37,57.375,-3.5625,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122678256230238,40,32.625,-5.625,0.0,0.649999976158,0.0,0.0,0.0,3,37,57.0625,-3.5625,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122678349605070,40,32.25,-5.6875,0.0,0.649999976158,0.0,0.0,0.0,3,37,56.5625,-3.625,-6.875,0.649999976158,0.0,0.0,0.0,3,1
1517122678454201992,40,31.25,-5.6875,-3.6875,0.649999976158,0.0,0.0,0.0,3,37,55.75,-3.75,-7.375,0.649999976158,0.0,0.0,0.0,3,1
1517122678555791580,40,30.75,-5.6875,-4.625,0.649999976158,0.0,0.0,0.0,3,37,54.9375,-3.75,-8.125,0.649999976158,0.0,0.0,0.0,3,1
1517122678660151155,40,30.1875,-5.625,-6.125,0.649999976158,0.0,0.0,0.0,3,37,54.5,-3.8125,-8.5625,0.649999976158,0.0,0.0,0.0,3,1
1517122678764643015,40,29.1875,-5.625,-7.125,0.649999976158,0.0,0.0,0.0,3,37,53.5625,-3.8125,-8.125,0.649999976158,0.0,0.0,0.0,3,1
1517122678870725345,40,28.625,-5.5625,-8.625,0.649999976158,0.0,0.0,0.0,3,37,53.0625,-3.875,-7.6875,0.649999976158,0.0,0.0,0.0,3,41,53.125,3.25,-11.1875,1.5,0.0,0.0,0.0,0,1
1517122678978740954,40,27.5,-5.375,-9.1875,0.649999976158,0.0,0.0,0.0,3,41,51.125,3.1875,-11.4375,1.5,0.0,0.0,0.0,0,37,52.125,-3.9375,-6.5625,0.649999976158,0.0,0.0,0.0,3,1
1517122679081149123,40,26.8125,-5.3125,-9.75,0.649999976158,0.0,0.0,0.0,3,41,50.0,3.125,-11.1875,1.5,0.0,0.0,0.0,0,37,51.75,-3.9375,-5.75,0.649999976158,0.0,0.0,0.0,3,1
1517122679186974978,40,26.125,-5.1875,-10.4375,0.649999976158,0.0,0.0,0.0,3,41,49.3125,3.125,-10.375,1.5,0.0,0.0,0.0,0,37,51.375,-4.0,0.0,0.649999976158,0.0,0.0,0.0,3,1
1517122679292581298,40,24.875,-5.0625,-10.6875,0.649999976158,0.0,0.0,0.0,3,41,47.6875,3.125,-10.0625,1.5,0.0,0.0,0.0,0,37,50.3125,-4.0,-5.75,0.649999976158,0.0,0.0,0.0,3,1
1517122679396742773,40,24.125,-4.9375,-10.0625,0.649999976158,0.0,0.0,0.0,3,41,46.75,3.0625,-10.0625,1.45000004768,0.0,0.0,0.0,0,37,49.625,-4.0,-6.5,0.649999976158,0.0,0.0,0.0,3,1
1517122679502742939,40,22.5,-4.6875,-9.875,0.649999976158,0.0,0.0,0.0,3,41,45.25,3.0625,-9.9375,1.5,0.0,0.0,0.0,0,37,48.5625,-4.0625,-6.0,0.649999976158,0.0,0.0,0.0,3,1
1517122679607629567,40,21.75,-4.625,-9.0,0.649999976158,0.0,0.0,0.0,3,41,44.5625,3.0625,-9.75,1.5,0.0,0.0,0.0,0,37,48.1875,-4.125,-6.375,0.649999976158,0.0,0.0,0.0,3,1
1517122679713085329,40,20.6875,-4.5,-8.25,0.649999976158,0.0,0.0,0.0,3,41,42.9375,3.0625,-9.5,1.5,0.0,0.0,0.0,0,37,47.0625,-4.1875,-6.8125,0.649999976158,0.0,0.0,0.0,3,1
1517122679812704342,40,19.75,-4.375,-6.8125,0.649999976158,0.0,0.0,0.0,3,41,42.5625,3.0625,-9.4375,1.5,0.0,0.0,0.0,0,37,46.5625,-4.25,-7.375,0.649999976158,0.0,0.0,0.0,3,1
1517122679920336756,40,19.25,-4.3125,-5.9375,0.649999976158,0.0,0.0,0.0,3,41,41.8125,3.0625,-9.4375,1.5,0.0,0.0,0.0,0,37,46.5,-4.3125,-6.6875,0.649999976158,0.0,0.0,0.0,3,1
1517122680028512466,40,17.125,-4.0,-5.875,0.600000023842,0.0,0.0,0.0,3,41,40.6875,3.0625,-9.375,1.5,0.0,0.0,0.0,0,37,45.9375,-4.375,-5.125,0.649999976158,0.0,0.0,0.0,3,1
1517122680133831111,40,16.625,-3.9375,-5.9375,0.600000023842,0.0,0.0,0.0,3,41,40.3125,3.0625,-9.4375,1.5,0.0,0.0,0.0,0,37,45.5625,-4.4375,-4.8125,0.649999976158,0.0,0.0,0.0,3,1
1517122680239420937,40,15.5625,-3.8125,-5.875,0.600000023842,0.0,0.0,0.0,3,41,38.6875,3.0625,-9.25,1.5,0.0,0.0,0.0,0,37,44.5625,-4.5,-4.6875,0.649999976158,0.0,0.0,0.0,3,1
1517122680341578252,40,16.1875,-4.0625,-6.1875,0.649999976158,0.0,0.0,0.0,3,41,38.1875,3.0625,-9.25,1.5,0.0,0.0,0.0,0,37,44.25,-4.5,-5.0,0.649999976158,0.0,0.0,0.0,3,1
1517122680446464684,40,15.6875,-4.0,-6.1875,0.649999976158,0.0,0.0,0.0,3,41,37.625,3.0,-9.0,1.5,0.0,0.0,0.0,0,37,43.6875,-4.5625,-6.375,0.649999976158,0.0,0.0,0.0,3,1
1517122680546554082,40,14.625,-3.875,-6.75,0.649999976158,0.0,0.0,0.0,3,41,36.4375,3.0,-8.75,1.5,0.0,0.0,0.0,0,37,42.875,-4.6875,-5.6875,0.649999976158,0.0,0.0,0.0,3,1
1517122680645733257,40,14.125,-3.8125,-7.0,0.649999976158,0.0,0.0,0.0,3,41,36.0625,3.0,-8.25,1.5,0.0,0.0,0.0,0,37,42.5625,-4.8125,-5.125,0.649999976158,0.0,0.0,0.0,3,1
1517122680754975605,40,13.625,-3.75,-7.0625,0.649999976158,0.0,0.0,0.0,3,41,35.6875,3.0,-7.875,1.5,0.0,0.0,0.0,0,37,42.125,-4.875,-5.625,0.649999976158,0.0,0.0,0.0,3,1
1517122680855165299,40,12.625,-3.6875,-6.75,0.649999976158,0.0,0.0,0.0,3,41,35.125,3.0,-7.5,1.5,0.0,0.0,0.0,0,37,41.3125,-5.0625,-6.1875,0.649999976158,0.0,0.0,0.0,3,1
1517122680963291235,40,12.0625,-3.625,-6.625,0.649999976158,0.0,0.0,0.0,3,41,32.5625,2.8125,-6.75,1.45000004768,0.0,0.0,0.0,0,37,40.875,-5.125,-5.875,0.649999976158,0.0,0.0,0.0,3,1
1517122681069144802,40,11.0625,-3.5625,-7.375,0.649999976158,0.0,0.0,0.0,3,41,32.0,2.8125,-6.0625,1.45000004768,0.0,0.0,0.0,0,37,40.1875,-5.25,-4.25,0.649999976158,0.0,0.0,0.0,3,1
1517122681175288190,40,10.5625,-3.4375,-7.9375,0.649999976158,0.0,0.0,0.0,3,41,31.0625,2.75,-5.5625,1.39999997616,0.0,0.0,0.0,0,37,39.75,-5.3125,-4.5,0.649999976158,0.0,0.0,0.0,3,1
1517122681277458768,41,30.3125,2.75,-5.3125,1.45000004768,0.0,0.0,0.0,0,37,38.625,-5.5,-6.625,0.649999976158,0.0,0.0,0.0,3,1
1517122681374087372,41,29.875,2.75,-5.0,1.45000004768,0.0,0.0,0.0,0,37,38.0,-5.5,-8.0625,0.649999976158,0.0,0.0,0.0,3,1
1517122681475217668,41,29.5,2.75,-5.125,1.45000004768,0.0,0.0,0.0,0,37,37.5625,-5.5625,-8.0,0.649999976158,0.0,0.0,0.0,3,1
1517122681572251338,41,28.8125,2.75,-4.8125,1.45000004768,0.0,0.0,0.0,0,37,36.625,-5.75,-7.0625,0.649999976158,0.0,0.0,0.0,3,1
1517122681668583089,41,28.3125,2.75,-4.8125,1.45000004768,0.0,0.0,0.0,0,37,35.875,-5.875,-7.4375,0.649999976158,0.0,0.0,0.0,3,1
1517122681763610413,37,35.0,-5.875,-9.125,0.649999976158,0.0,0.0,0.0,3,41,27.875,2.75,-4.6875,1.45000004768,0.0,0.0,0.0,0,1
1517122681863056777,37,33.4375,-5.9375,-9.3125,0.649999976158,0.0,0.0,0.0,3,41,27.3125,2.75,-3.8125,1.45000004768,0.0,0.0,0.0,0,1
1517122681961728879,37,31.5625,-5.75,-9.625,0.600000023842,0.0,0.0,0.0,3,41,26.9375,2.75,-4.0625,1.45000004768,0.0,0.0,0.0,0,1
1517122682058945512,37,29.875,-5.5625,-8.5625,0.600000023842,0.0,0.0,0.0,3,41,26.875,2.8125,-4.4375,1.5,0.0,0.0,0.0,0,1
1517122682154445229,37,27.75,-5.5,-7.9375,0.600000023842,0.0,0.0,0.0,3,41,26.125,2.75,-4.875,1.5,0.0,0.0,0.0,0,1
1517122682249239112,37,26.4375,-5.375,-7.6875,0.550000011921,0.0,0.0,0.0,3,41,26.1875,2.8125,-5.0625,1.5,0.0,0.0,0.0,0,1
1517122682345546673,37,25.125,-5.25,-7.3125,0.550000011921,0.0,0.0,0.0,3,41,26.25,2.875,-5.25,1.54999995232,0.0,0.0,0.0,0,1
1517122682443686437,37,24.625,-5.25,-7.25,0.550000011921,0.0,0.0,0.0,3,41,25.5625,2.8125,-5.3125,1.54999995232,0.0,0.0,0.0,0,1
1517122682544768929,37,22.75,-5.1875,-7.3125,0.550000011921,0.0,0.0,0.0,3,41,24.75,2.875,-5.6875,1.54999995232,0.0,0.0,0.0,0,1
1517122682645162363,37,21.4375,-5.0,-6.8125,0.5,0.0,0.0,0.0,3,41,24.25,2.8125,-5.75,1.54999995232,0.0,0.0,0.0,0,1
1517122682746394374,37,20.9375,-5.125,-6.1875,0.5,0.0,0.0,0.0,3,41,23.8125,2.8125,-5.75,1.54999995232,0.0,0.0,0.0,0,1
1517122682844038375,37,19.1875,-5.0,-6.1875,0.5,0.0,0.0,0.0,3,41,23.1875,2.875,-5.625,1.54999995232,0.0,0.0,0.0,0,1
1517122682938657635,37,18.6875,-5.0,-6.5625,0.5,0.0,0.0,0.0,4,41,22.8125,2.875,-5.5625,1.54999995232,0.0,0.0,0.0,0,1
1517122683036971385,37,18.1875,-5.0,-6.9375,0.5,0.0,0.0,0.0,4,41,22.375,2.875,-5.625,1.54999995232,0.0,0.0,0.0,0,1
1517122683134918561,41,21.8125,3.0,-5.6875,1.60000002384,0.0,0.0,0.0,0,1
1517122683223390524,41,21.3125,3.0,-5.625,1.54999995232,0.0,0.0,0.0,0,1
1517122683317478548,41,20.875,3.0,-5.5,1.54999995232,0.0,0.0,0.0,0,1
1517122683414945144,41,20.125,3.0,-5.375,1.54999995232,0.0,0.0,0.0,0,1
1517122683512571860,41,19.8125,3.0625,-5.25,1.60000002384,0.0,0.0,0.0,0,1
1517122683606489392,41,19.375,3.0625,-4.9375,1.60000002384,0.0,0.0,0.0,0,1
1517122683700271859,41,19.0,3.0625,-4.75,1.60000002384,0.0,0.0,0.0,0,1
1517122683798759512,41,18.4375,3.125,-4.625,1.60000002384,0.0,0.0,0.0,0,1
1517122683891833630,41,18.0625,3.125,-4.5,1.60000002384,0.0,0.0,0.0,0,1
1517122683985149307,41,17.625,3.125,-4.3125,1.60000002384,0.0,0.0,0.0,0,1
1517122684080485910,41,16.875,3.125,-4.0625,1.60000002384,0.0,0.0,0.0,0,1
1517122684171774198,41,16.5,3.125,-4.0,1.60000002384,0.0,0.0,0.0,0,1
1517122684263177537,41,16.25,3.125,-3.8125,1.60000002384,0.0,0.0,0.0,0,1
1517122684355426334,41,15.9375,3.125,-3.6875,1.60000002384,0.0,0.0,0.0,0,1
1517122684446763217,41,15.3125,3.125,-3.5625,1.60000002384,0.0,0.0,0.0,0,1
1517122684540046283,41,15.0625,3.125,-3.375,1.60000002384,0.0,0.0,0.0,0,1
1517122684632862421,41,14.8125,3.125,-3.25,1.60000002384,0.0,0.0,0.0,0,1
1517122684723364747,41,14.6875,3.125,-3.0,1.60000002384,0.0,0.0,0.0,0,1
1517122684814331602,41,14.4375,3.125,-2.8125,1.60000002384,0.0,0.0,0.0,0,1
1517122684904748486,41,13.875,3.125,-2.6875,1.60000002384,0.0,0.0,0.0,0,1
1517122684993506068,41,13.75,3.125,-2.4375,1.60000002384,0.0,0.0,0.0,0,1
1517122685082362855,41,13.625,3.125,-2.375,1.60000002384,0.0,0.0,0.0,0,1
1517122685171831919,41,13.4375,3.125,-2.25,1.60000002384,0.0,0.0,0.0,0,1
1517122685264216149,41,13.25,3.125,-2.125,1.60000002384,0.0,0.0,0.0,0,1
1517122685357955927,41,13.0,3.1875,-2.0,1.60000002384,0.0,0.0,0.0,0,1
1517122685447621543,41,12.8125,3.125,-1.8125,1.60000002384,0.0,0.0,0.0,0,1
1517122685540269908,41,12.6875,3.1875,-1.75,1.60000002384,0.0,0.0,0.0,0,1
1517122685630440528,41,12.5625,3.1875,-1.5625,1.60000002384,0.0,0.0,0.0,0,1
1517122685722982799,41,12.3125,3.125,-1.3125,1.60000002384,0.0,0.0,0.0,0,1
1517122685814705192,41,12.1875,3.125,-1.125,1.60000002384,0.0,0.0,0.0,0,1
